fips,geo_name,individual_party,is_incumbent,name,party,rank,reporting_pct,state,vote_pct,votes
29023,Butler County,,False,E. Morrison,Democratic,2,100.0,Missouri,15.7,89.0
29023,Butler County,,False,C. Wheeler,Democratic,3,100.0,Missouri,9.7,55.0
29023,Butler County,,False,L. Steinman,Democratic,4,100.0,Missouri,7.6,43.0
29023,Butler County,,False,E. Greitens,Republican,1,100.0,Missouri,37.6,2547.0
29023,Butler County,,False,P. Kinder,Republican,2,100.0,Missouri,32.6,2204.0
29023,Butler County,,False,J. Brunner,Republican,3,100.0,Missouri,19.3,1306.0
29023,Butler County,,False,C. Hanaway,Republican,4,100.0,Missouri,10.5,711.0
29023,Butler County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29025,Caldwell County,,False,C. Koster,Democratic,1,100.0,Missouri,75.3,186.0
29025,Caldwell County,,False,C. Wheeler,Democratic,2,100.0,Missouri,13.8,34.0
29025,Caldwell County,,False,E. Morrison,Democratic,3,100.0,Missouri,7.7,19.0
29025,Caldwell County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.2,8.0
29025,Caldwell County,,False,E. Greitens,Republican,1,100.0,Missouri,43.0,515.0
29025,Caldwell County,,False,C. Hanaway,Republican,2,100.0,Missouri,19.9,238.0
29025,Caldwell County,,False,J. Brunner,Republican,3,100.0,Missouri,19.7,236.0
29025,Caldwell County,,False,P. Kinder,Republican,4,100.0,Missouri,17.4,209.0
29025,Caldwell County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29027,Callaway County,,False,C. Koster,Democratic,1,100.0,Missouri,81.3,1200.0
29027,Callaway County,,False,E. Morrison,Democratic,2,100.0,Missouri,8.4,124.0
29027,Callaway County,,False,C. Wheeler,Democratic,3,100.0,Missouri,6.0,89.0
29027,Callaway County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.3,63.0
29027,Callaway County,,False,E. Greitens,Republican,1,100.0,Missouri,37.5,2396.0
29027,Callaway County,,False,C. Hanaway,Republican,2,100.0,Missouri,22.4,1429.0
29027,Callaway County,,False,P. Kinder,Republican,3,100.0,Missouri,21.7,1384.0
29027,Callaway County,,False,J. Brunner,Republican,4,100.0,Missouri,18.5,1182.0
29027,Callaway County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29029,Camden County,,False,C. Koster,Democratic,1,100.0,Missouri,80.8,965.0
29029,Camden County,,False,E. Morrison,Democratic,2,100.0,Missouri,9.0,107.0
29029,Camden County,,False,C. Wheeler,Democratic,3,100.0,Missouri,7.0,83.0
29029,Camden County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.3,39.0
29029,Camden County,,False,E. Greitens,Republican,1,100.0,Missouri,40.1,3397.0
29029,Camden County,,False,J. Brunner,Republican,2,100.0,Missouri,28.0,2369.0
29029,Camden County,,False,C. Hanaway,Republican,3,100.0,Missouri,16.8,1424.0
29029,Camden County,,False,P. Kinder,Republican,4,100.0,Missouri,15.1,1281.0
29029,Camden County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29031,Cape Girardeau County,,False,C. Koster,Democratic,1,100.0,Missouri,78.5,1115.0
29031,Cape Girardeau County,,False,E. Morrison,Democratic,2,100.0,Missouri,12.2,174.0
29031,Cape Girardeau County,,False,C. Wheeler,Democratic,3,100.0,Missouri,5.6,80.0
29031,Cape Girardeau County,,False,L. Steinman,Democratic,4,100.0,Missouri,3.7,52.0
29031,Cape Girardeau County,,False,P. Kinder,Republican,1,100.0,Missouri,49.8,6247.0
29031,Cape Girardeau County,,False,E. Greitens,Republican,2,100.0,Missouri,24.5,3075.0
29031,Cape Girardeau County,,False,J. Brunner,Republican,3,100.0,Missouri,14.9,1867.0
29031,Cape Girardeau County,,False,C. Hanaway,Republican,4,100.0,Missouri,10.8,1351.0
29031,Cape Girardeau County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29033,Carroll County,,False,C. Koster,Democratic,1,100.0,Missouri,73.6,95.0
29033,Carroll County,,False,C. Wheeler,Democratic,2,100.0,Missouri,17.8,23.0
29033,Carroll County,,False,E. Morrison,Democratic,3,100.0,Missouri,7.0,9.0
29033,Carroll County,,False,L. Steinman,Democratic,4,100.0,Missouri,1.6,2.0
29033,Carroll County,,False,E. Greitens,Republican,1,100.0,Missouri,42.5,768.0
29033,Carroll County,,False,P. Kinder,Republican,2,100.0,Missouri,22.1,399.0
29033,Carroll County,,False,C. Hanaway,Republican,3,100.0,Missouri,19.0,344.0
29033,Carroll County,,False,J. Brunner,Republican,4,100.0,Missouri,16.5,298.0
29033,Carroll County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29035,Carter County,,False,C. Koster,Democratic,1,100.0,Missouri,71.1,135.0
29035,Carter County,,False,E. Morrison,Democratic,2,100.0,Missouri,17.9,34.0
29035,Carter County,,False,C. Wheeler,Democratic,3,100.0,Missouri,6.3,12.0
29035,Carter County,,False,L. Steinman,Democratic,4,100.0,Missouri,4.7,9.0
29035,Carter County,,False,E. Greitens,Republican,1,100.0,Missouri,40.2,463.0
29035,Carter County,,False,P. Kinder,Republican,2,100.0,Missouri,27.6,318.0
29035,Carter County,,False,J. Brunner,Republican,3,100.0,Missouri,20.1,231.0
29035,Carter County,,False,C. Hanaway,Republican,4,100.0,Missouri,12.2,140.0
29035,Carter County,,False,C. Spragins,Independent,1,100.0,Missouri,,
29037,Cass County,,False,C. Koster,Democratic,1,100.0,Missouri,82.8,3856.0
29037,Cass County,,False,E. Morrison,Democratic,2,100.0,Missouri,8.6,400.0
29037,Cass County,,False,C. Wheeler,Democratic,3,100.0,Missouri,6.6,309.0
29037,Cass County,,False,L. Steinman,Democratic,4,100.0,Missouri,2.0,92.0
29037,Cass County,,False,E. Greitens,Republican,1,100.0,Missouri,34.2,4309.0
29037,Cass County,,False,J. Brunner,Republican,2,100.0,Missouri,25.7,3240.0
