,fips,geo_name,individual_party,is_incumbent,name_x,party,rank,reporting_pct,state,vote_pct,votes_x,name_y,precincts,results.atwoodf,results.castled,results.clintonh,results.copelands,results.de_la_fuenter,results.duncanr,results.giordanir,results.hedgesj,results.hoeflingt,results.jacobp,results.johnsong,results.kahnl,results.kenistonc,results.kennedya,results.kopitkek,results.kotlikoffl,results.la_rivag,results.lyttleb,results.maldonadoj,results.maturenm,results.mcmulline,results.mooreheadm,results.none_of_these_candidates,results.scottr,results.silvar,results.skewesp,results.smithm,results.soltysike,results.steinj,results.trumpd,results.vacekd,results.whitej,votes_y,ST,STATEFP,dem08,dem12,rep08,rep12,tot08,tot12,X,Y,rep16_frac,dem16_frac,green16_frac,libert16_frac,rep12_frac,rep08_frac,dem12_frac,dem08_frac,X1,County,Less.Than.High.School,At.Least.High.School.Diploma,At.Least.Bachelor.s.Degree,Graduate.Degree,School.Enrollment,Median.Earnings.2010.dollars,White.not.Latino.Population,African.American.Population,Native.American.Population,Asian.American.Population,Population.some.other.race.or.races,Latino.Population,Children.Under.6.Living.in.Poverty,Adults.65.and.Older.Living.in.Poverty,Total.Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,State,White,Black,Hispanic,Asian,Amerindian,Other,White_Asian,SIRE_homogeneity,median_age,lon,lat,Poor.physical.health.days,Poor.mental.health.days,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.smoking,Adult.obesity,Diabetes,Sexually.transmitted.infections,HIV.prevalence.rate,Uninsured,Unemployment,Violent.crime,Homicide.rate,Injury.deaths,Infant.mortality,CA,S,MAR,CFS,ACFS,MeanALC,MaxALC,Mixedness,elevation,annual_PRCP,winter_PRCP,summer_PRCP,spring_PRCP,autumn_PRCP,annual_TAVG,annual_TMAX,annual_TMIN,winter_TAVG,winter_TMAX,winter_TMIN,summer_TAVG,summer_TMAX,summer_TMIN,spring_TAVG,spring_TMAX,spring_TMIN,autumn_TAVG,autumn_TMAX,autumn_TMIN,nearest_county,temp,precip,temp_bins,lat_bins,lon_bins,precip_bins,elevation_bins
10,18005,Bartholomew County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Bartholomew,68.0,,,9841.0,,,,,,,,1911.0,,,,,,,,,,,,,,,,,,,20637.0,,,32389.0,IN,18.0,13567.0,10625.0,17067.0,18083.0,31043.0,29326.0,861245.2644448142,238711.88789165433,0.6371607644570687,0.30383772268362713,,0.059001512859304085,0.6166200641069358,0.549785781013433,0.3623064857123372,0.43703894597815934,18005.0,"Bartholomew County, Indiana",10.8,89.2,26.7,11.2,77.75,29709.86635,88.3,1.75,0.2,3.2,1.4,5.15,21.3,5.3,75737.5,55.8,10.15,0.42700000000000005,15.25,37.0,13.6,22.4,0.5,6.8,19.8,Indiana,88.3,1.75,5.15,3.2,0.2,1.4,91.5,0.7838715,37.7,-85.8979988,39.205843,3.8,3.0,0.08,52.6,0.306,0.19399999999999998,0.32,0.102,304.4,81.6,0.16899999999999998,0.064,138.57,1.9,62.0,7.6,0.27860866150477503,0.23323885353826898,0.512675270028207,-7.4455175651522205e-06,7.4455175651522205e-06,5.3633523762889796e-05,0.000190466702347014,-0.7634878784243059,186.8,4421.0,898.0,1169.0,1351.0,1003.0,535.0,637.0,433.0,314.0,400.0,229.0,741.0,843.0,639.0,527.0,635.0,419.0,554.0,666.0,442.0,18005.0,11.944444444444402,1122.934,"(10.7,12]","(38.4,39.7]","(-87.2,-84.5]","(1.12e+03,1.19e+03]","(167,216]"
11,18005,Bartholomew County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Bartholomew,68.0,,,9841.0,,,,,,,,1911.0,,,,,,,,,,,,,,,,,,,20637.0,,,32389.0,IN,18.0,13567.0,10625.0,17067.0,18083.0,31043.0,29326.0,861245.2644448142,238711.88789165433,0.6371607644570687,0.30383772268362713,,0.059001512859304085,0.6166200641069358,0.549785781013433,0.3623064857123372,0.43703894597815934,18005.0,"Bartholomew County, Indiana",10.8,89.2,26.7,11.2,77.75,29709.86635,88.3,1.75,0.2,3.2,1.4,5.15,21.3,5.3,75737.5,55.8,10.15,0.42700000000000005,15.25,37.0,13.6,22.4,0.5,6.8,19.8,Indiana,88.3,1.75,5.15,3.2,0.2,1.4,91.5,0.7838715,37.7,-85.8979988,39.205843,3.8,3.0,0.08,52.6,0.306,0.19399999999999998,0.32,0.102,304.4,81.6,0.16899999999999998,0.064,138.57,1.9,62.0,7.6,0.27860866150477503,0.23323885353826898,0.512675270028207,-7.4455175651522205e-06,7.4455175651522205e-06,5.3633523762889796e-05,0.000190466702347014,-0.7634878784243059,186.8,4421.0,898.0,1169.0,1351.0,1003.0,535.0,637.0,433.0,314.0,400.0,229.0,741.0,843.0,639.0,527.0,635.0,419.0,554.0,666.0,442.0,18005.0,11.944444444444402,1122.934,"(10.7,12]","(38.4,39.7]","(-87.2,-84.5]","(1.12e+03,1.19e+03]","(167,216]"
12,18007,Benton County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Benton,15.0,,,860.0,,,,,,,,215.0,,,,,,,,,,,,,,,,,,,2579.0,,,3654.0,IN,18.0,1563.0,1159.0,2183.0,2329.0,3814.0,3578.0,728064.574912788,381443.6815720961,0.7058018609742748,0.23535851122058016,,0.05883962780514505,0.6509223029625489,0.5723649711588883,0.32392397987702626,0.4098059779758784,18007.0,"Benton County, Indiana",10.3,89.7,13.7,5.0,80.6,26316.648255,93.45,0.65,0.2,0.15,0.95,4.55,19.65,5.3,8788.5,37.8,9.95,0.364,13.05,26.9,14.95,21.15,1.25,12.4,23.4,Indiana,93.45,0.65,4.55,0.15,0.2,0.95,93.6,0.87549925,39.5,-87.3154792,40.6082528,5.1,2.6,0.06,35.0,0.198,0.282,0.32799999999999996,0.121,192.0,80.6,0.179,0.084,,,86.2,,0.301928585374417,0.167128098752928,0.7723500624277209,5.19055903997478e-05,5.19055903997478e-05,0.00012003313990393999,0.000447022158131638,-0.0559532841285856,225.1,3777.5,600.0,1214.5,1059.5,903.5,,,,,,,,,,,,,,,,18007.0,,959.485,,"(39.7,41]","(-90.4,-87.2]","(932,1.03e+03]","(216,259]"
13,18007,Benton County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Benton,15.0,,,860.0,,,,,,,,215.0,,,,,,,,,,,,,,,,,,,2579.0,,,3654.0,IN,18.0,1563.0,1159.0,2183.0,2329.0,3814.0,3578.0,728064.574912788,381443.6815720961,0.7058018609742748,0.23535851122058016,,0.05883962780514505,0.6509223029625489,0.5723649711588883,0.32392397987702626,0.4098059779758784,18007.0,"Benton County, Indiana",10.3,89.7,13.7,5.0,80.6,26316.648255,93.45,0.65,0.2,0.15,0.95,4.55,19.65,5.3,8788.5,37.8,9.95,0.364,13.05,26.9,14.95,21.15,1.25,12.4,23.4,Indiana,93.45,0.65,4.55,0.15,0.2,0.95,93.6,0.87549925,39.5,-87.3154792,40.6082528,5.1,2.6,0.06,35.0,0.198,0.282,0.32799999999999996,0.121,192.0,80.6,0.179,0.084,,,86.2,,0.301928585374417,0.167128098752928,0.7723500624277209,5.19055903997478e-05,5.19055903997478e-05,0.00012003313990393999,0.000447022158131638,-0.0559532841285856,225.1,3777.5,600.0,1214.5,1059.5,903.5,,,,,,,,,,,,,,,,18007.0,,959.485,,"(39.7,41]","(-90.4,-87.2]","(932,1.03e+03]","(216,259]"
14,18009,Blackford County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Blackford,12.0,,,1243.0,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,3349.0,,,4822.0,IN,18.0,2677.0,1927.0,2690.0,2711.0,5441.0,4743.0,895516.0924990434,383510.6690939677,0.6945250933222729,0.2577768560763169,,0.047698050601410205,0.5715791693021295,0.4943944127917662,0.4062829432848408,0.4920051461128469,18009.0,"Blackford County, Indiana",15.3,84.7,12.2,4.5,74.4,27172.526985000004,97.15,0.2,0.2,0.15,1.4,0.9,31.35,10.4,13010.0,31.8,13.25,0.424,18.85,24.85,15.5,23.85,0.1,8.7,27.05,Indiana,97.15,0.2,0.9,0.15,0.2,1.4,97.3,0.9440995000000001,41.8,-85.3237297,40.4726717,5.2,5.0,0.09,52.4,0.392,0.294,0.335,0.122,254.1,,0.171,0.106,120.44,,72.5,,0.454889959029596,-0.6872120083624179,0.6812466632985121,2.4873448233708702e-05,2.4873448233708702e-05,4.43906448101666e-05,0.00011015269771808,-0.479396127840641,281.6,3971.0,739.0,1237.0,1055.0,940.0,510.0,600.0,420.0,279.0,351.0,208.0,720.0,817.0,623.0,502.0,598.0,406.0,535.0,632.0,439.0,18009.0,10.5555555555556,1008.6339999999999,"(9.33,10.7]","(39.7,41]","(-87.2,-84.5]","(932,1.03e+03]","(259,317]"
15,18009,Blackford County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Blackford,12.0,,,1243.0,,,,,,,,230.0,,,,,,,,,,,,,,,,,,,3349.0,,,4822.0,IN,18.0,2677.0,1927.0,2690.0,2711.0,5441.0,4743.0,895516.0924990434,383510.6690939677,0.6945250933222729,0.2577768560763169,,0.047698050601410205,0.5715791693021295,0.4943944127917662,0.4062829432848408,0.4920051461128469,18009.0,"Blackford County, Indiana",15.3,84.7,12.2,4.5,74.4,27172.526985000004,97.15,0.2,0.2,0.15,1.4,0.9,31.35,10.4,13010.0,31.8,13.25,0.424,18.85,24.85,15.5,23.85,0.1,8.7,27.05,Indiana,97.15,0.2,0.9,0.15,0.2,1.4,97.3,0.9440995000000001,41.8,-85.3237297,40.4726717,5.2,5.0,0.09,52.4,0.392,0.294,0.335,0.122,254.1,,0.171,0.106,120.44,,72.5,,0.454889959029596,-0.6872120083624179,0.6812466632985121,2.4873448233708702e-05,2.4873448233708702e-05,4.43906448101666e-05,0.00011015269771808,-0.479396127840641,281.6,3971.0,739.0,1237.0,1055.0,940.0,510.0,600.0,420.0,279.0,351.0,208.0,720.0,817.0,623.0,502.0,598.0,406.0,535.0,632.0,439.0,18009.0,10.5555555555556,1008.6339999999999,"(9.33,10.7]","(39.7,41]","(-87.2,-84.5]","(932,1.03e+03]","(259,317]"
16,18011,Boone County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Boone,53.0,,,10181.0,,,,,,,,2226.0,,,,,,,,,,,,,,,,,,,19654.0,,,32061.0,IN,18.0,9752.0,8328.0,16622.0,18808.0,26647.0,27737.0,804642.4277346856,326169.66214833816,0.6130189326596176,0.3175509185614921,,0.06943014877889024,0.6780834264700579,0.6237850414680827,0.3002487651872949,0.3659699028033174,18011.0,"Boone County, Indiana",7.2,92.8,38.0,15.7,82.35,37201.260635000006,94.1,1.0,0.1,1.45,1.25,2.05,10.55,6.2,55285.5,50.4,6.7,0.514,8.3,44.35,12.75,23.5,0.65,7.75,11.0,Indiana,94.1,1.0,2.05,1.45,0.1,1.25,95.55,0.88636875,38.0,-86.4690137,40.0508916,2.6,2.8,0.06,22.0,0.171,0.171,0.278,0.085,174.0,53.4,0.10300000000000001,0.067,23.2,2.67,46.0,6.4,2.03987676669342,1.1340085736149899,0.621749388362534,-0.00012578480374964,0.00012578480374964,0.00027943793740736603,0.0018968265315947302,0.4779464022394071,283.9,4212.0,793.5,1222.5,1205.5,990.5,,,,,,,,,,,,,,,,18011.0,,1069.848,,"(39.7,41]","(-87.2,-84.5]","(1.03e+03,1.12e+03]","(259,317]"
17,18011,Boone County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Boone,53.0,,,10181.0,,,,,,,,2226.0,,,,,,,,,,,,,,,,,,,19654.0,,,32061.0,IN,18.0,9752.0,8328.0,16622.0,18808.0,26647.0,27737.0,804642.4277346856,326169.66214833816,0.6130189326596176,0.3175509185614921,,0.06943014877889024,0.6780834264700579,0.6237850414680827,0.3002487651872949,0.3659699028033174,18011.0,"Boone County, Indiana",7.2,92.8,38.0,15.7,82.35,37201.260635000006,94.1,1.0,0.1,1.45,1.25,2.05,10.55,6.2,55285.5,50.4,6.7,0.514,8.3,44.35,12.75,23.5,0.65,7.75,11.0,Indiana,94.1,1.0,2.05,1.45,0.1,1.25,95.55,0.88636875,38.0,-86.4690137,40.0508916,2.6,2.8,0.06,22.0,0.171,0.171,0.278,0.085,174.0,53.4,0.10300000000000001,0.067,23.2,2.67,46.0,6.4,2.03987676669342,1.1340085736149899,0.621749388362534,-0.00012578480374964,0.00012578480374964,0.00027943793740736603,0.0018968265315947302,0.4779464022394071,283.9,4212.0,793.5,1222.5,1205.5,990.5,,,,,,,,,,,,,,,,18011.0,,1069.848,,"(39.7,41]","(-87.2,-84.5]","(1.03e+03,1.12e+03]","(259,317]"
18,18013,Brown County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Brown,12.0,,,2518.0,,,,,,,,375.0,,,,,,,,,,,,,,,,,,,5015.0,,,7908.0,IN,18.0,3854.0,3060.0,4060.0,4332.0,8055.0,7604.0,834779.8065074602,232971.68425930702,0.6341679312089024,0.3184117349519474,,0.04742033383915023,0.5697001578116779,0.5040347610180013,0.4024197790636507,0.4784605834885165,18013.0,"Brown County, Indiana",12.5,87.5,21.2,8.7,79.1,26266.822855000002,96.55,0.4,0.25,0.35,1.15,1.25,18.7,6.35,14983.0,52.7,10.65,0.418,17.1,26.2,17.6,23.55,0.7,13.85,18.1,Indiana,96.55,0.4,1.25,0.35,0.25,1.15,96.9,0.93251325,45.5,-86.23941020000001,39.1925851,2.3,2.5,0.06,22.0,0.32899999999999996,0.20199999999999999,0.294,0.121,39.7,48.3,0.18,0.079,35.49,,77.2,,0.7198890074915769,0.36309781261751295,0.524351913977217,-2.91201176305655e-06,2.91201176305655e-06,8.0781386988079e-05,0.00030236733443578197,-0.7097699025600078,208.8,4857.0,1003.0,1321.0,1474.0,1059.0,,,,,,,,,,,,,,,,18013.0,,1233.678,,"(38.4,39.7]","(-87.2,-84.5]","(1.19e+03,1.27e+03]","(167,216]"
19,18013,Brown County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Brown,12.0,,,2518.0,,,,,,,,375.0,,,,,,,,,,,,,,,,,,,5015.0,,,7908.0,IN,18.0,3854.0,3060.0,4060.0,4332.0,8055.0,7604.0,834779.8065074602,232971.68425930702,0.6341679312089024,0.3184117349519474,,0.04742033383915023,0.5697001578116779,0.5040347610180013,0.4024197790636507,0.4784605834885165,18013.0,"Brown County, Indiana",12.5,87.5,21.2,8.7,79.1,26266.822855000002,96.55,0.4,0.25,0.35,1.15,1.25,18.7,6.35,14983.0,52.7,10.65,0.418,17.1,26.2,17.6,23.55,0.7,13.85,18.1,Indiana,96.55,0.4,1.25,0.35,0.25,1.15,96.9,0.93251325,45.5,-86.23941020000001,39.1925851,2.3,2.5,0.06,22.0,0.32899999999999996,0.20199999999999999,0.294,0.121,39.7,48.3,0.18,0.079,35.49,,77.2,,0.7198890074915769,0.36309781261751295,0.524351913977217,-2.91201176305655e-06,2.91201176305655e-06,8.0781386988079e-05,0.00030236733443578197,-0.7097699025600078,208.8,4857.0,1003.0,1321.0,1474.0,1059.0,,,,,,,,,,,,,,,,18013.0,,1233.678,,"(38.4,39.7]","(-87.2,-84.5]","(1.19e+03,1.27e+03]","(167,216]"
20,18015,Carroll County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Carroll,19.0,,,1891.0,,,,,,,,445.0,,,,,,,,,,,,,,,,,,,6273.0,,,8609.0,IN,18.0,3736.0,2635.0,4858.0,4999.0,8736.0,7810.0,792897.9471186572,383660.33427795407,0.7286560576141248,0.2196538506214427,,0.051690091764432566,0.6400768245838668,0.5560897435897436,0.3373879641485275,0.4276556776556776,18015.0,"Carroll County, Indiana",11.4,88.6,14.9,3.6,74.7,28562.90889,95.0,0.3,0.15,0.1,0.7,3.8,11.9,9.1,20009.0,43.7,9.7,0.397,11.7,28.45,15.65,19.65,2.4,12.05,21.8,Indiana,95.0,0.3,3.8,0.1,0.15,0.7,95.1,0.90400525,39.8,-86.5651412,40.5849801,3.5,3.3,0.07,28.0,0.239,0.258,0.336,0.105,159.8,,0.162,0.075,82.95,,53.6,,0.717206831813501,0.32871572986731606,0.514318261762132,8.86988051462811e-06,8.86988051462811e-06,0.000106285409640536,0.000339591475158607,-0.635442211003568,204.633333333333,3964.6666666666706,678.333333333333,1282.66666666667,1059.0,944.666666666667,,,,,,,,,,,,,,,,18015.0,,1007.0253333333301,,"(39.7,41]","(-87.2,-84.5]","(932,1.03e+03]","(167,216]"
21,18015,Carroll County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Carroll,19.0,,,1891.0,,,,,,,,445.0,,,,,,,,,,,,,,,,,,,6273.0,,,8609.0,IN,18.0,3736.0,2635.0,4858.0,4999.0,8736.0,7810.0,792897.9471186572,383660.33427795407,0.7286560576141248,0.2196538506214427,,0.051690091764432566,0.6400768245838668,0.5560897435897436,0.3373879641485275,0.4276556776556776,18015.0,"Carroll County, Indiana",11.4,88.6,14.9,3.6,74.7,28562.90889,95.0,0.3,0.15,0.1,0.7,3.8,11.9,9.1,20009.0,43.7,9.7,0.397,11.7,28.45,15.65,19.65,2.4,12.05,21.8,Indiana,95.0,0.3,3.8,0.1,0.15,0.7,95.1,0.90400525,39.8,-86.5651412,40.5849801,3.5,3.3,0.07,28.0,0.239,0.258,0.336,0.105,159.8,,0.162,0.075,82.95,,53.6,,0.717206831813501,0.32871572986731606,0.514318261762132,8.86988051462811e-06,8.86988051462811e-06,0.000106285409640536,0.000339591475158607,-0.635442211003568,204.633333333333,3964.6666666666706,678.333333333333,1282.66666666667,1059.0,944.666666666667,,,,,,,,,,,,,,,,18015.0,,1007.0253333333301,,"(39.7,41]","(-87.2,-84.5]","(932,1.03e+03]","(167,216]"
22,18017,Cass County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Cass,40.0,,,3758.0,,,,,,,,680.0,,,,,,,,,,,,,,,,,,,9697.0,,,14135.0,IN,18.0,7011.0,5371.0,8346.0,8443.0,15653.0,14161.0,808829.7479454796,410401.2088403047,0.6860275910859568,0.2658648744251857,,0.04810753448885745,0.5962149565708637,0.5331885261611192,0.3792811242143917,0.4479013607615154,18017.0,"Cass County, Indiana",18.0,82.0,14.1,5.4,73.4,26072.916825,84.75,1.45,0.35,0.9,0.85,11.7,22.0,8.15,39114.5,36.4,13.45,0.414,17.5,24.75,17.0,16.05,1.4,10.5,30.3,Indiana,84.75,1.45,11.7,0.9,0.35,0.85,85.65,0.732321,38.4,-86.3551685,40.7537986,3.2,3.6,0.08,47.9,0.315,0.23,0.345,0.10099999999999999,108.2,84.7,0.213,0.087,96.48,,58.4,8.8,-0.22429249973655,-0.288729839654933,0.582426688034738,2.71146527633381e-05,2.71146527633381e-05,3.1507612751931296e-05,0.000168123085328487,-0.625029054397188,182.9,4019.0,696.0,1335.0,1047.0,941.0,505.0,603.0,407.0,271.0,350.0,193.0,720.0,824.0,616.0,498.0,600.0,397.0,526.0,634.0,418.0,18017.0,10.2777777777778,1020.826,"(9.33,10.7]","(39.7,41]","(-87.2,-84.5]","(932,1.03e+03]","(167,216]"
23,18017,Cass County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Cass,40.0,,,3758.0,,,,,,,,680.0,,,,,,,,,,,,,,,,,,,9697.0,,,14135.0,IN,18.0,7011.0,5371.0,8346.0,8443.0,15653.0,14161.0,808829.7479454796,410401.2088403047,0.6860275910859568,0.2658648744251857,,0.04810753448885745,0.5962149565708637,0.5331885261611192,0.3792811242143917,0.4479013607615154,18017.0,"Cass County, Indiana",18.0,82.0,14.1,5.4,73.4,26072.916825,84.75,1.45,0.35,0.9,0.85,11.7,22.0,8.15,39114.5,36.4,13.45,0.414,17.5,24.75,17.0,16.05,1.4,10.5,30.3,Indiana,84.75,1.45,11.7,0.9,0.35,0.85,85.65,0.732321,38.4,-86.3551685,40.7537986,3.2,3.6,0.08,47.9,0.315,0.23,0.345,0.10099999999999999,108.2,84.7,0.213,0.087,96.48,,58.4,8.8,-0.22429249973655,-0.288729839654933,0.582426688034738,2.71146527633381e-05,2.71146527633381e-05,3.1507612751931296e-05,0.000168123085328487,-0.625029054397188,182.9,4019.0,696.0,1335.0,1047.0,941.0,505.0,603.0,407.0,271.0,350.0,193.0,720.0,824.0,616.0,498.0,600.0,397.0,526.0,634.0,418.0,18017.0,10.2777777777778,1020.826,"(9.33,10.7]","(39.7,41]","(-87.2,-84.5]","(932,1.03e+03]","(167,216]"
24,18019,Clark County,democrat,False,J. Gregg,Democrat,1,100.0,Indiana,,,Clark,72.0,,,18791.0,,,,,,,,2301.0,,,,,,,,,,,,,,,,,,,30012.0,,,51104.0,IN,18.0,21953.0,20807.0,25326.0,25450.0,47725.0,47146.0,886066.0317726141,158585.61689326836,0.5872730118973074,0.3677011584220413,,0.04502582968065122,0.5398124973486617,0.5306652697747511,0.4413311839816739,0.4599895233106338,18019.0,"Clark County, Indiana",14.6,85.4,17.8,5.8,73.15,29236.170475,86.25,6.85,0.2,0.7,2.05,3.95,21.35,8.5,107756.0,36.5,11.7,0.39399999999999996,17.1,28.55,17.9,26.95,0.0,9.4,17.15,Indiana,86.25,6.85,3.95,0.7,0.2,2.05,86.95,0.750632,37.7,-85.7111221,38.4762174,4.0,4.8,0.08,48.1,0.355,0.258,0.318,0.102,348.7,147.4,0.16,0.078,495.17,2.3,54.4,6.0,-0.207031239369415,-0.103277921366582,0.5989616650183729,3.2913626986874604e-05,3.2913626986874604e-05,4.4157798177762e-05,0.000265214447618622,-0.546152005469447,,,,,,,,,,,,,,,,,,,,,,,,,,"(38.4,39.7]","(-87.2,-84.5]",,
25,18019,Clark County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Clark,72.0,,,18791.0,,,,,,,,2301.0,,,,,,,,,,,,,,,,,,,30012.0,,,51104.0,IN,18.0,21953.0,20807.0,25326.0,25450.0,47725.0,47146.0,886066.0317726141,158585.61689326836,0.5872730118973074,0.3677011584220413,,0.04502582968065122,0.5398124973486617,0.5306652697747511,0.4413311839816739,0.4599895233106338,18019.0,"Clark County, Indiana",14.6,85.4,17.8,5.8,73.15,29236.170475,86.25,6.85,0.2,0.7,2.05,3.95,21.35,8.5,107756.0,36.5,11.7,0.39399999999999996,17.1,28.55,17.9,26.95,0.0,9.4,17.15,Indiana,86.25,6.85,3.95,0.7,0.2,2.05,86.95,0.750632,37.7,-85.7111221,38.4762174,4.0,4.8,0.08,48.1,0.355,0.258,0.318,0.102,348.7,147.4,0.16,0.078,495.17,2.3,54.4,6.0,-0.207031239369415,-0.103277921366582,0.5989616650183729,3.2913626986874604e-05,3.2913626986874604e-05,4.4157798177762e-05,0.000265214447618622,-0.546152005469447,,,,,,,,,,,,,,,,,,,,,,,,,,"(38.4,39.7]","(-87.2,-84.5]",,
26,18021,Clay County,democrat,False,J. Gregg,Democratic,1,100.0,Indiana,,,Clay,24.0,,,2306.0,,,,,,,,425.0,,,,,,,,,,,,,,,,,,,8528.0,,,11259.0,IN,18.0,4954.0,3460.0,6267.0,7096.0,11395.0,10784.0,756805.4115527722,250801.90478923323,0.7574384936495249,0.2048139266364686,,0.037747579714006566,0.6580118694362018,0.549978060552874,0.32084569732937684,0.43475208424747697,18021.0,"Clay County, Indiana",12.1,87.9,13.8,5.0,75.8,27366.296825,97.0,0.45,0.25,0.25,0.9,1.05,20.5,7.6,26786.0,25.7,12.95,0.36700000000000005,23.15,26.95,18.1,21.95,0.4,9.35,23.3,Indiana,97.0,0.45,1.05,0.25,0.25,0.9,97.25,0.941124,39.6,-87.1158369,39.3939513,3.7,2.3,0.06,41.5,0.263,0.22899999999999998,0.37799999999999995,0.106,282.6,74.3,0.162,0.10099999999999999,,,68.9,,0.0547061790443695,0.0328147703264377,0.567451733598915,3.87081086619667e-05,3.87081086619667e-05,7.14026846685088e-05,0.0005963843963662231,-0.496476103406598,190.8,4454.0,862.0,1227.0,1302.0,1063.0,,,,,,,,,,,,,,,,18021.0,,1131.316,,"(38.4,39.7]","(-87.2,-84.5]","(1.12e+03,1.19e+03]","(167,216]"
27,18021,Clay County,republican,True,M. Pence,Republican,1,100.0,Indiana,,,Clay,24.0,,,2306.0,,,,,,,,425.0,,,,,,,,,,,,,,,,,,,8528.0,,,11259.0,IN,18.0,4954.0,3460.0,6267.0,7096.0,11395.0,10784.0,756805.4115527722,250801.90478923323,0.7574384936495249,0.2048139266364686,,0.037747579714006566,0.6580118694362018,0.549978060552874,0.32084569732937684,0.43475208424747697,18021.0,"Clay County, Indiana",12.1,87.9,13.8,5.0,75.8,27366.296825,97.0,0.45,0.25,0.25,0.9,1.05,20.5,7.6,26786.0,25.7,12.95,0.36700000000000005,23.15,26.95,18.1,21.95,0.4,9.35,23.3,Indiana,97.0,0.45,1.05,0.25,0.25,0.9,97.25,0.941124,39.6,-87.1158369,39.3939513,3.7,2.3,0.06,41.5,0.263,0.22899999999999998,0.37799999999999995,0.106,282.6,74.3,0.162,0.10099999999999999,,,68.9,,0.0547061790443695,0.0328147703264377,0.567451733598915,3.87081086619667e-05,3.87081086619667e-05,7.14026846685088e-05,0.0005963843963662231,-0.496476103406598,190.8,4454.0,862.0,1227.0,1302.0,1063.0,,,,,,,,,,,,,,,,18021.0,,1131.316,,"(38.4,39.7]","(-87.2,-84.5]","(1.12e+03,1.19e+03]","(167,216]"
28,18023,Clinton County,democrat,False,J. Gregg,Democratic,1,100.0,Indiana,,,Clinton,39.0,,,2819.0,,,,,,,,547.0,,,,,,,,,,,,,,,,,,,8530.0,,,11896.0,IN,18.0,5307.0,3308.0,6919.0,6338.0,12392.0,9883.0,801288.7271187025,354454.3980365989,0.7170477471418965,0.2369704102219233,,0.04598184263618023,0.641303248001619,0.5583440929632021,0.3347161792977841,0.428260167850226,18023.0,"Clinton County, Indiana",18.6,81.4,13.1,4.3,70.7,25602.665080000002,85.3,0.45,0.15,0.1,0.65,13.3,22.5,7.1,33652.5,34.5,12.45,0.386,18.3,23.25,15.05,21.4,0.9,9.85,29.55,Indiana,85.3,0.45,13.3,0.1,0.15,0.65,85.4,0.74536375,37.3,-86.47756650000001,40.305944000000004,3.9,4.1,0.08,50.5,0.33799999999999997,0.18899999999999997,0.294,0.135,314.2,65.1,0.19,0.081,162.31,,59.5,6.5,0.200432890046129,-0.257576557862885,0.622252514693261,4.00649639271666e-05,4.00649639271666e-05,4.2667980005285707e-05,0.000262695644509647,-0.483695449792701,251.2,4111.0,769.0,1282.0,1097.0,963.0,513.0,609.0,417.0,284.0,360.0,208.0,719.0,822.0,616.0,508.0,611.0,405.0,536.0,638.0,434.0,18023.0,10.7222222222222,1044.194,"(10.7,12]","(39.7,41]","(-87.2,-84.5]","(1.03e+03,1.12e+03]","(216,259]"
