fips,geo_name,individual_party,is_incumbent,is_winner,name,party,rank,reporting_pct,state,vote_pct,votes
13,13th District Primaries,democrat,False,False,A. Coker,Democratic,3,100.0,North Carolina,22.4,4098.0
13,13th District Primaries,democrat,False,False,M. Ferguson,Democratic,4,100.0,North Carolina,16.1,2943.0
13,13th District Primaries,democrat,False,False,K. Griffin,Democratic,5,100.0,North Carolina,10.6,1938.0
13,13th District Primaries,republican,False,True,T. Budd,Republican,1,100.0,North Carolina,20.0,6308.0
13,13th District Primaries,republican,False,False,J. Blust,Republican,2,100.0,North Carolina,10.4,3293.0
13,13th District Primaries,republican,False,False,H. Henning,Republican,3,100.0,North Carolina,10.4,3270.0
13,13th District Primaries,republican,False,False,J. Howard,Republican,4,100.0,North Carolina,10.2,3230.0
13,13th District Primaries,republican,False,False,M. McCall,Republican,5,100.0,North Carolina,9.1,2859.0
13,13th District Primaries,republican,False,False,A. Brock,Republican,6,100.0,North Carolina,8.8,2788.0
13,13th District Primaries,republican,False,False,J. Walser,Republican,7,100.0,North Carolina,7.3,2309.0
13,13th District Primaries,republican,False,False,D. Barrett,Republican,8,100.0,North Carolina,7.2,2284.0
13,13th District Primaries,republican,False,False,H. Warren,Republican,9,100.0,North Carolina,4.0,1263.0
13,13th District Primaries,republican,False,False,V. Robinson,Republican,10,100.0,North Carolina,3.0,955.0
13,13th District Primaries,republican,False,False,K. Daly,Republican,11,100.0,North Carolina,2.8,882.0
13,13th District Primaries,republican,False,False,G. Rouco,Republican,12,100.0,North Carolina,2.4,768.0
13,13th District Primaries,republican,False,False,J. Snyder,Republican,13,100.0,North Carolina,1.4,434.0
13,13th District Primaries,republican,False,False,F. Shoaf,Republican,14,100.0,North Carolina,1.3,402.0
13,13th District Primaries,republican,False,False,C. Gant,Republican,15,100.0,North Carolina,0.6,197.0
13,13th District Primaries,republican,False,False,D. Thompson,Republican,16,100.0,North Carolina,0.5,146.0
13,13th District Primaries,republican,False,False,K. Feather,Republican,17,100.0,North Carolina,0.4,141.0
1,1st District Primaries,democrat,False,True,C. Iron Eyes,Democratic,1,100.0,North Dakota,,
1,1st District Primaries,republican,True,True,K. Cramer,Republican,1,100.0,North Dakota,,
1,1st District Primaries,independent_or_other,False,True,J. Seaman,Independent,1,100.0,North Dakota,,
1,1st District Primaries,democrat,False,True,M. Young,Democratic,1,100.0,Ohio,67.9,37933.0
1,1st District Primaries,democrat,False,False,F. Kundrata,Democratic,2,100.0,Ohio,20.7,11586.0
1,1st District Primaries,democrat,False,False,J. Berns,Democratic,3,100.0,Ohio,11.4,6370.0
1,1st District Primaries,republican,True,True,S. Chabot,Republican,1,100.0,Ohio,,
2,2nd District Primaries,democrat,False,True,W. Smith,Democratic,1,100.0,Ohio,41.7,18828.0
2,2nd District Primaries,democrat,False,False,R. Richards,Democratic,2,100.0,Ohio,30.0,13555.0
2,2nd District Primaries,democrat,False,False,R. Hurley,Democratic,3,100.0,Ohio,28.3,12777.0
2,2nd District Primaries,republican,True,True,B. Wenstrup,Republican,1,100.0,Ohio,85.0,99833.0
2,2nd District Primaries,republican,False,False,J. Lewis,Republican,2,100.0,Ohio,15.0,17666.0
3,3rd District Primaries,democrat,True,True,J. Beatty,Democratic,1,100.0,Ohio,,
3,3rd District Primaries,republican,False,True,J. Adams,Republican,1,100.0,Ohio,,
4,4th District Primaries,democrat,False,True,J. Garrett,Democratic,1,100.0,Ohio,66.7,28994.0
4,4th District Primaries,democrat,False,False,D. Johnson,Democratic,2,100.0,Ohio,25.4,11055.0
4,4th District Primaries,democrat,False,False,N. Dennerll,Democratic,3,100.0,Ohio,7.8,3390.0
4,4th District Primaries,republican,True,True,J. Jordan,Republican,1,100.0,Ohio,,
5,5th District Primaries,democrat,False,True,J. Neu,Democratic,1,100.0,Ohio,,
5,5th District Primaries,republican,True,True,B. Latta,Republican,1,100.0,Ohio,,
6,6th District Primaries,democrat,False,True,M. Lorentz,Democratic,1,100.0,Ohio,,
6,6th District Primaries,republican,True,True,B. Johnson,Republican,1,100.0,Ohio,,
7,7th District Primaries,democrat,False,True,R. Rich,Democratic,1,100.0,Ohio,,
7,7th District Primaries,republican,True,True,B. Gibbs,Republican,1,100.0,Ohio,74.7,79853.0
7,7th District Primaries,republican,False,False,T. Robertson,Republican,2,100.0,Ohio,25.3,27035.0
8,8th District Primaries,democrat,False,True,C. Foister,Democratic,1,100.0,Ohio,,
8,8th District Primaries,republican,False,True,W. Davidson,Republican,1,100.0,Ohio,32.3,42230.0
8,8th District Primaries,republican,False,False,T. Derickson,Republican,2,100.0,Ohio,23.9,31303.0
8,8th District Primaries,republican,False,False,B. Beagle,Republican,3,100.0,Ohio,19.6,25672.0
8,8th District Primaries,republican,False,False,J. Spurlino,Republican,4,100.0,Ohio,7.2,9428.0
8,8th District Primaries,republican,False,False,J. Winteregg,Republican,5,100.0,Ohio,4.0,5296.0
8,8th District Primaries,republican,False,False,S. George,Republican,6,100.0,Ohio,2.3,3054.0
8,8th District Primaries,republican,False,False,T. King,Republican,7,100.0,Ohio,2.2,2908.0
8,8th District Primaries,republican,False,False,K. White,Republican,8,100.0,Ohio,1.8,2340.0
8,8th District Primaries,republican,False,False,M. Smith,Republican,9,100.0,Ohio,1.5,1966.0
8,8th District Primaries,republican,False,False,M. Ashworth,Republican,10,100.0,Ohio,1.2,1595.0
8,8th District Primaries,republican,False,False,J. Robbins,Republican,11,100.0,Ohio,1.2,1546.0
8,8th District Primaries,republican,False,False,E. Haemmerle,Republican,12,100.0,Ohio,1.0,1360.0
8,8th District Primaries,republican,False,False,G. Wooley,Republican,13,100.0,Ohio,0.8,1023.0
8,8th District Primaries,republican,False,False,E. Meer,Republican,14,100.0,Ohio,0.5,609.0
8,8th District Primaries,republican,False,False,J. Matvey,Republican,15,100.0,Ohio,0.4,535.0
9,9th District Primaries,democrat,True,True,M. Kaptur,Democratic,1,100.0,Ohio,,
9,9th District Primaries,republican,False,True,D. Larson,Republican,1,100.0,Ohio,44.3,20475.0
9,9th District Primaries,republican,False,False,S. Kraus,Republican,2,100.0,Ohio,36.0,16638.0
9,9th District Primaries,republican,False,False,J. Lieske,Republican,3,100.0,Ohio,19.7,9084.0
10,10th District Primaries,democrat,False,True,R. Klepinger,Democratic,1,100.0,Ohio,,
10,10th District Primaries,republican,True,True,M. Turner,Republican,1,100.0,Ohio,,
11,11th District Primaries,democrat,True,True,M. Fudge,Democratic,1,100.0,Ohio,,
11,11th District Primaries,republican,False,True,B. Goldstein,Republican,1,100.0,Ohio,,
12,12th District Primaries,democrat,False,True,E. Albertson,Democratic,1,100.0,Ohio,,
12,12th District Primaries,republican,True,True,P. Tiberi,Republican,1,100.0,Ohio,,
13,13th District Primaries,democrat,True,True,T. Ryan,Democratic,1,100.0,Ohio,89.3,86203.0
13,13th District Primaries,democrat,False,False,J. Luchansky,Democratic,2,100.0,Ohio,10.7,10296.0
13,13th District Primaries,republican,False,True,R. Morckel,Republican,1,100.0,Ohio,,
14,14th District Primaries,democrat,False,True,M. Wager,Democratic,1,100.0,Ohio,66.7,35967.0
14,14th District Primaries,democrat,False,False,A. Mackey,Democratic,2,100.0,Ohio,33.3,17987.0
14,14th District Primaries,republican,True,True,D. Joyce,Republican,1,100.0,Ohio,64.5,78765.0
14,14th District Primaries,republican,False,False,M. Lynch,Republican,2,100.0,Ohio,35.5,43279.0
15,15th District Primaries,democrat,False,True,S. Wharton,Democratic,1,100.0,Ohio,,
15,15th District Primaries,republican,True,True,S. Stivers,Republican,1,100.0,Ohio,,
16,16th District Primaries,democrat,False,True,K. Mundy,Democratic,1,100.0,Ohio,,
16,16th District Primaries,republican,True,True,J. Renacci,Republican,1,100.0,Ohio,,
1,1st District Primary,republican,True,True,J. Bridenstine,,1,100.0,Oklahoma,80.8,50571.0
1,1st District Primary,republican,False,False,T. Atkinson,,2,100.0,Oklahoma,16.0,10047.0
1,1st District Primary,republican,False,False,E. Rogers,,3,100.0,Oklahoma,3.2,2000.0
2,2nd District Primaries,democrat,False,True,J. Harris-Till,Democratic,1,100.0,Oklahoma,60.0,31652.0
2,2nd District Primaries,democrat,False,False,P. Schiefelbein,Democratic,2,100.0,Oklahoma,40.0,21140.0
2,2nd District Primaries,republican,True,True,M. Mullin,Republican,1,100.0,Oklahoma,63.4,20052.0
2,2nd District Primaries,republican,False,False,J. Jackson,Republican,2,100.0,Oklahoma,36.6,11575.0
3,3rd District Primaries,democrat,False,True,F. Robbins,Democratic,1,100.0,Oklahoma,,
3,3rd District Primaries,republican,True,True,F. Lucas,Republican,1,100.0,Oklahoma,77.9,42006.0
3,3rd District Primaries,republican,False,False,D. Brown,Republican,2,100.0,Oklahoma,22.1,11886.0
4,4th District Primaries,democrat,False,True,C. Owen,Democratic,1,100.0,Oklahoma,62.2,16307.0
4,4th District Primaries,democrat,False,False,B. Smith,Democratic,2,100.0,Oklahoma,37.8,9921.0
4,4th District Primaries,republican,True,True,T. Cole,Republican,1,100.0,Oklahoma,71.4,28805.0
4,4th District Primaries,republican,False,False,J. Taylor,Republican,2,100.0,Oklahoma,18.3,7394.0
4,4th District Primaries,republican,False,False,S. Roberts,Republican,3,100.0,Oklahoma,10.3,4151.0
4,4th District Primaries,independent_or_other,False,True,S. White,Independent,1,100.0,Oklahoma,,
5,5th District Primaries,democrat,False,,A. McAffrey,Democratic,1,100.0,Oklahoma,36.8,10009.0
5,5th District Primaries,democrat,False,,T. Guild,Democratic,2,100.0,Oklahoma,36.8,9996.0
5,5th District Primaries,democrat,False,,L. Leonard,Democratic,3,100.0,Oklahoma,26.4,7187.0
5,5th District Primaries,republican,True,True,S. Russell,Republican,1,100.0,Oklahoma,80.3,27426.0
5,5th District Primaries,republican,False,False,F. Volpe,Republican,2,100.0,Oklahoma,19.7,6720.0
5,5th District Primaries,independent_or_other,False,True,Z. Knight,Independent,1,100.0,Oklahoma,,
1,1st District Primaries,democrat,True,True,S. Bonamici,Democratic,1,96.9,Oregon,90.2,93884.0
1,1st District Primaries,democrat,False,False,S. Woodley,Democratic,2,96.9,Oregon,9.8,10152.0
1,1st District Primaries,republican,False,True,B. Heinrich,Republican,1,94.4,Oregon,49.4,18672.0
1,1st District Primaries,republican,False,False,D. Morgan,Republican,2,94.4,Oregon,27.3,10304.0
1,1st District Primaries,republican,False,False,J. Burgess,Republican,3,94.4,Oregon,23.3,8791.0
2,2nd District Primaries,democrat,False,True,J. Crary,Democratic,1,100.0,Oregon,,
2,2nd District Primaries,republican,True,True,G. Walden,Republican,1,100.0,Oregon,80.2,82903.0
2,2nd District Primaries,republican,False,False,P. Romero,Republican,2,100.0,Oregon,19.8,20446.0
3,3rd District Primary,democrat,True,True,E. Blumenauer,,1,100.0,Oregon,,
4,4th District Primaries,democrat,True,True,P. DeFazio,Democratic,1,100.0,Oregon,92.1,109053.0
4,4th District Primaries,democrat,False,False,J. McKinney,Democratic,2,100.0,Oregon,7.9,9397.0
4,4th District Primaries,republican,False,True,A. Robinson,Republican,1,100.0,Oregon,67.8,53706.0
4,4th District Primaries,republican,False,False,J. Perkins,Republican,2,100.0,Oregon,32.2,25460.0
5,5th District Primaries,democrat,True,True,K. Schrader,Democratic,1,99.5,Oregon,72.6,67124.0
5,5th District Primaries,democrat,False,False,D. McTeague,Democratic,2,99.5,Oregon,27.4,25289.0
5,5th District Primaries,republican,False,True,C. Willis,Republican,1,99.5,Oregon,58.2,37317.0
5,5th District Primaries,republican,False,False,B. West,Republican,2,99.5,Oregon,21.0,13489.0
5,5th District Primaries,republican,False,False,S. Allan,Republican,3,99.5,Oregon,15.3,9833.0
5,5th District Primaries,republican,False,False,E. Rainey,Republican,4,99.5,Oregon,5.4,3483.0
1,1st District Primaries,democrat,True,True,R. Brady,Democratic,1,100.0,Pennsylvania,,
1,1st District Primaries,republican,False,True,D. Williams,Republican,1,100.0,Pennsylvania,,
2,2nd District Primaries,democrat,False,True,D. Evans,Democratic,1,97.5,Pennsylvania,42.2,73496.0
2,2nd District Primaries,democrat,True,False,C. Fattah,Democratic,2,97.5,Pennsylvania,34.5,60061.0
2,2nd District Primaries,democrat,False,False,B. Gordon,Democratic,3,97.5,Pennsylvania,13.3,23234.0
2,2nd District Primaries,democrat,False,False,D. Muroff,Democratic,4,97.5,Pennsylvania,10.0,17499.0
2,2nd District Primaries,republican,False,True,J. Jones,Republican,1,100.0,Pennsylvania,,
3,3rd District Primary,republican,True,True,M. Kelly,,1,100.0,Pennsylvania,,
4,4th District Primary,republican,True,True,S. Perry,,1,100.0,Pennsylvania,,
5,5th District Primaries,democrat,False,True,K. Taylor,Democratic,1,100.0,Pennsylvania,,
5,5th District Primaries,republican,True,True,G. Thompson,Republican,1,100.0,Pennsylvania,,
6,6th District Primaries,democrat,False,True,M. Parrish,Democratic,1,90.5,Pennsylvania,100.0,59570.0
6,6th District Primaries,democrat,False,False,L. Li,Democratic,2,90.5,Pennsylvania,0.0,0.0
6,6th District Primaries,republican,True,True,R. Costello,Republican,1,100.0,Pennsylvania,,
7,7th District Primaries,democrat,False,True,M. Balchunis,Democratic,1,100.0,Pennsylvania,73.8,51525.0
7,7th District Primaries,democrat,False,False,B. Golderer,Democratic,2,100.0,Pennsylvania,26.2,18276.0
7,7th District Primaries,republican,True,True,P. Meehan,Republican,1,99.3,Pennsylvania,76.2,84638.0
7,7th District Primaries,republican,False,False,S. Casacio,Republican,2,99.3,Pennsylvania,23.8,26384.0
8,8th District Primaries,democrat,False,True,S. Santarsiero,Democratic,1,100.0,Pennsylvania,59.8,50367.0
8,8th District Primaries,democrat,False,False,S. Naughton,Democratic,2,100.0,Pennsylvania,40.2,33810.0
8,8th District Primaries,republican,False,True,B. Fitzpatrick,Republican,1,100.0,Pennsylvania,78.4,74087.0
8,8th District Primaries,republican,False,False,A. Warren,Republican,2,100.0,Pennsylvania,12.5,11817.0
8,8th District Primaries,republican,False,False,M. Duome,Republican,3,100.0,Pennsylvania,9.1,8621.0
9,9th District Primary,republican,True,True,B. Shuster,,1,100.0,Pennsylvania,50.5,48686.0
9,9th District Primary,republican,False,False,A. Halvorson,,2,100.0,Pennsylvania,49.5,47677.0
10,10th District Primary,republican,True,True,T. Marino,,1,100.0,Pennsylvania,,
11,11th District Primaries,democrat,False,True,M. Marsicano,Democratic,1,100.0,Pennsylvania,,
11,11th District Primaries,republican,True,True,L. Barletta,Republican,1,100.0,Pennsylvania,,
12,12th District Primaries,democrat,False,True,E. McClelland,Democratic,1,100.0,Pennsylvania,,
12,12th District Primaries,republican,True,True,K. Rothfus,Republican,1,100.0,Pennsylvania,,
13,13th District Primary,democrat,True,True,B. Boyle,,1,100.0,Pennsylvania,,
14,14th District Primary,democrat,True,True,M. Doyle,,1,99.8,Pennsylvania,76.6,99875.0
14,14th District Primary,democrat,False,False,J. Brooks,,2,99.8,Pennsylvania,23.4,30563.0
15,15th District Primaries,democrat,False,True,R. Daugherty,Democratic,1,100.0,Pennsylvania,,
15,15th District Primaries,republican,True,True,C. Dent,Republican,1,100.0,Pennsylvania,,
16,16th District Primaries,democrat,False,True,C. Hartman,Democratic,1,100.0,Pennsylvania,,
16,16th District Primaries,republican,False,True,L. Smucker,Republican,1,100.0,Pennsylvania,54.1,49549.0
16,16th District Primaries,republican,False,False,C. Beiler,Republican,2,100.0,Pennsylvania,45.9,42092.0
17,17th District Primaries,democrat,True,True,M. Cartwright,Democratic,1,100.0,Pennsylvania,,
17,17th District Primaries,republican,False,True,M. Connolly,Republican,1,100.0,Pennsylvania,62.7,33946.0
17,17th District Primaries,republican,False,False,G. Geissinger,Republican,2,100.0,Pennsylvania,37.3,20190.0
18,18th District Primary,republican,True,True,T. Murphy,,1,100.0,Pennsylvania,,
1,1st District Primaries,democrat,True,True,D. Cicilline,Democratic,1,100.0,Rhode Island,67.5,23995.0
1,1st District Primaries,democrat,False,False,C. Young,Democratic,2,100.0,Rhode Island,32.5,11559.0
1,1st District Primaries,republican,False,True,R. Taub,Republican,1,100.0,Rhode Island,,
2,2nd District Primaries,democrat,True,True,J. Langevin,Democratic,1,100.0,Rhode Island,64.4,16264.0
2,2nd District Primaries,democrat,False,False,S. Archer,Democratic,2,100.0,Rhode Island,18.8,4748.0
2,2nd District Primaries,democrat,False,False,J. Hamilton,Democratic,3,100.0,Rhode Island,16.8,4244.0
2,2nd District Primaries,republican,False,True,R. Reis,Republican,1,100.0,Rhode Island,,
1,1st District Primaries,democrat,False,True,D. Cherny,Democratic,1,100.0,South Carolina,,
1,1st District Primaries,republican,True,True,M. Sanford,Republican,1,100.0,South Carolina,55.6,21266.0
1,1st District Primaries,republican,False,False,J. Horne,Republican,2,100.0,South Carolina,44.4,16974.0
2,2nd District Primaries,democrat,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span> A. Bjorn</span>",Democratic,1,100.0,South Carolina,50.1,9604.0
2,2nd District Primaries,democrat,False,False,P. Black,Democratic,2,100.0,South Carolina,49.9,9555.0
2,2nd District Primaries,republican,True,True,J. Wilson,Republican,1,100.0,South Carolina,,
3,3rd District Primaries,democrat,False,True,H. Cleveland,Democratic,1,100.0,South Carolina,,
3,3rd District Primaries,republican,True,True,J. Duncan,Republican,1,100.0,South Carolina,,
4,4th District Primaries,democrat,False,True,C. Fedalei,Democratic,1,100.0,South Carolina,,
4,4th District Primaries,republican,True,True,T. Gowdy,Republican,1,100.0,South Carolina,,
5,5th District Primaries,democrat,False,True,F. Person,Democratic,1,100.0,South Carolina,,
5,5th District Primaries,republican,True,True,M. Mulvaney,Republican,1,100.0,South Carolina,78.2,22624.0
5,5th District Primaries,republican,False,False,R. Craig,Republican,2,100.0,South Carolina,21.8,6304.0
6,6th District Primaries,democrat,True,True,J. Clyburn,Democratic,1,100.0,South Carolina,,
6,6th District Primaries,republican,False,True,L. Sterling,Republican,1,100.0,South Carolina,,
7,7th District Primaries,democrat,False,True,M. Hyman,Democratic,1,100.0,South Carolina,,
7,7th District Primaries,republican,True,True,T. Rice,Republican,1,100.0,South Carolina,,
1,1st District Primaries,democrat,False,True,P. Hawks,Democratic,1,100.0,South Dakota,,
1,1st District Primaries,republican,True,True,K. Noem,Republican,1,100.0,South Dakota,,
1,1st District Primaries,democrat,False,True,A. Bohms,Democratic,1,100.0,Tennessee,,
1,1st District Primaries,republican,True,True,P. Roe,Republican,1,100.0,Tennessee,82.4,34272.0
1,1st District Primaries,republican,False,False,C. Tribble,Republican,2,100.0,Tennessee,17.6,7310.0
2,2nd District Primaries,democrat,False,True,S. Starr,Democratic,1,100.0,Tennessee,,
2,2nd District Primaries,republican,True,True,J. Duncan,Republican,1,100.0,Tennessee,,
3,3rd District Primaries,democrat,False,True,M. Shekari,Democratic,1,100.0,Tennessee,53.9,8651.0
3,3rd District Primaries,democrat,False,False,M. Friedman,Democratic,2,100.0,Tennessee,33.2,5319.0
3,3rd District Primaries,democrat,False,False,G. Love,Democratic,3,100.0,Tennessee,12.9,2066.0
3,3rd District Primaries,republican,True,True,C. Fleischmann,Republican,1,100.0,Tennessee,83.9,31940.0
3,3rd District Primaries,republican,False,False,G. Smith,Republican,2,100.0,Tennessee,8.1,3069.0
3,3rd District Primaries,republican,False,False,A. Levene,Republican,3,100.0,Tennessee,8.0,3056.0
4,4th District Primaries,democrat,False,True,S. Reynolds,Democratic,1,100.0,Tennessee,,
4,4th District Primaries,republican,True,True,S. DesJarlais,Republican,1,100.0,Tennessee,52.1,24207.0
4,4th District Primaries,republican,False,False,G. Starrett,Republican,2,100.0,Tennessee,43.3,20131.0
4,4th District Primaries,republican,False,False,E. Persley,Republican,3,100.0,Tennessee,3.5,1614.0
4,4th District Primaries,republican,False,False,Y. Faparusi,Republican,4,100.0,Tennessee,1.1,493.0
5,5th District Primaries,democrat,True,True,J. Cooper,Democratic,1,100.0,Tennessee,,
5,5th District Primaries,republican,False,True,S. Snyder,Republican,1,100.0,Tennessee,50.8,7647.0
5,5th District Primaries,republican,False,False,J. Smith,Republican,2,100.0,Tennessee,28.5,4285.0
5,5th District Primaries,republican,False,False,J. Ball,Republican,3,100.0,Tennessee,20.7,3119.0
6,6th District Primaries,democrat,False,True,D. Kent,Democratic,1,100.0,Tennessee,67.0,7548.0
6,6th District Primaries,democrat,False,False,F. Matheson,Democratic,2,100.0,Tennessee,33.0,3712.0
6,6th District Primaries,republican,True,True,D. Black,Republican,1,100.0,Tennessee,63.7,33210.0
6,6th District Primaries,republican,False,False,J. Carr,Republican,2,100.0,Tennessee,31.9,16662.0
6,6th District Primaries,republican,False,False,D. Strong,Republican,3,100.0,Tennessee,2.6,1353.0
6,6th District Primaries,republican,False,False,T. Hay,Republican,4,100.0,Tennessee,1.8,945.0
7,7th District Primaries,democrat,False,True,T. Chandler,Democratic,1,100.0,Tennessee,,
7,7th District Primaries,republican,True,True,M. Blackburn,Republican,1,100.0,Tennessee,,
8,8th District Primaries,democrat,False,True,R. Hobson,Democratic,1,100.0,Tennessee,54.8,7773.0
8,8th District Primaries,democrat,False,False,G. Frye,Democratic,2,100.0,Tennessee,45.2,6412.0
8,8th District Primaries,republican,False,True,D. Kustoff,Republican,1,100.0,Tennessee,27.4,16886.0
8,8th District Primaries,republican,False,False,G. Flinn,Republican,2,100.0,Tennessee,23.1,14197.0
8,8th District Primaries,republican,False,False,M. Luttrell,Republican,3,100.0,Tennessee,17.7,10878.0
8,8th District Primaries,republican,False,False,B. Kelsey,Republican,4,100.0,Tennessee,12.9,7941.0
8,8th District Primaries,republican,False,False,B. Greer,Republican,5,100.0,Tennessee,11.1,6819.0
8,8th District Primaries,republican,False,False,T. Leatherwood,Republican,6,100.0,Tennessee,4.3,2620.0
8,8th District Primaries,republican,False,False,H. Baker,Republican,7,100.0,Tennessee,1.6,1014.0
8,8th District Primaries,republican,False,False,K. Atkins,Republican,8,100.0,Tennessee,0.7,409.0
8,8th District Primaries,republican,False,False,R. Honeycutt,Republican,9,100.0,Tennessee,0.4,231.0
8,8th District Primaries,republican,False,False,G. Howell,Republican,10,100.0,Tennessee,0.3,211.0
8,8th District Primaries,republican,False,False,D. Wharton,Republican,11,100.0,Tennessee,0.2,131.0
8,8th District Primaries,republican,False,False,D. Bault,Republican,12,100.0,Tennessee,0.2,109.0
8,8th District Primaries,republican,False,False,D. Maldonado,Republican,13,100.0,Tennessee,0.1,76.0
9,9th District Primaries,democrat,True,True,S. Cohen,Democratic,1,100.0,Tennessee,85.5,35628.0
9,9th District Primaries,democrat,False,False,J. Ford,Democratic,2,100.0,Tennessee,10.0,4164.0
9,9th District Primaries,democrat,False,False,L. Williams,Democratic,3,100.0,Tennessee,3.5,1453.0
9,9th District Primaries,democrat,False,False,L. Crim,Democratic,4,100.0,Tennessee,1.0,407.0
9,9th District Primaries,republican,False,True,W. Alberson,Republican,1,100.0,Tennessee,,
1,1st District Primaries,democrat,False,True,S. McKellar,Democratic,1,100.0,Texas,,
1,1st District Primaries,republican,True,True,L. Gohmert,Republican,1,100.0,Texas,82.0,95710.0
1,1st District Primaries,republican,False,False,S. Winston,Republican,2,100.0,Texas,13.9,16212.0
1,1st District Primaries,republican,False,False,A. Culler,Republican,3,100.0,Texas,4.1,4818.0
2,2nd District Primaries,democrat,False,True,P. Bryan,Democratic,1,100.0,Texas,,
2,2nd District Primaries,republican,True,True,T. Poe,Republican,1,100.0,Texas,,
3,3rd District Primaries,democrat,False,True,A. Bell,Democratic,1,100.0,Texas,60.4,14223.0
3,3rd District Primaries,democrat,False,False,M. Filak,Democratic,2,100.0,Texas,39.6,9342.0
3,3rd District Primaries,republican,True,True,S. Johnson,Republican,1,100.0,Texas,74.6,65288.0
3,3rd District Primaries,republican,False,False,J. Slavens,Republican,2,100.0,Texas,11.5,10022.0
3,3rd District Primaries,republican,False,False,K. Thurgood,Republican,3,100.0,Texas,8.2,7157.0
3,3rd District Primaries,republican,False,False,D. Cornette,Republican,4,100.0,Texas,5.8,5032.0
4,4th District Primary,republican,True,True,J. Ratcliffe,,1,100.0,Texas,68.0,76973.0
4,4th District Primary,republican,False,False,L. Gigliotti,,2,100.0,Texas,21.1,23877.0
4,4th District Primary,republican,False,False,R. Hall,,3,100.0,Texas,10.9,12303.0
5,5th District Primary,republican,True,True,J. Hensarling,,1,100.0,Texas,,
6,6th District Primaries,democrat,False,True,R. Woolridge,Democratic,1,100.0,Texas,69.7,22954.0
6,6th District Primaries,democrat,False,False,J. Roseman,Democratic,2,100.0,Texas,18.0,5917.0
6,6th District Primaries,democrat,False,False,D. Jaquess,Democratic,3,100.0,Texas,12.4,4069.0
6,6th District Primaries,republican,True,True,J. Barton,Republican,1,100.0,Texas,68.7,55197.0
6,6th District Primaries,republican,False,False,S. Fowler,Republican,2,100.0,Texas,22.3,17927.0
6,6th District Primaries,republican,False,False,C. Baker,Republican,3,100.0,Texas,9.1,7279.0
7,7th District Primaries,democrat,False,True,J. Cargas,Democratic,1,100.0,Texas,,
7,7th District Primaries,republican,True,True,J. Culberson,Republican,1,100.0,Texas,57.3,44202.0
7,7th District Primaries,republican,False,False,J. Lloyd,Republican,2,100.0,Texas,24.9,19182.0
7,7th District Primaries,republican,False,False,M. Espinoza,Republican,3,100.0,Texas,17.8,13772.0
8,8th District Primary,republican,True,True,K. Brady,,1,100.0,Texas,53.4,64983.0
8,8th District Primary,republican,False,False,S. Toth,,2,100.0,Texas,37.3,45413.0
8,8th District Primary,republican,False,False,C. McMichael,,3,100.0,Texas,5.0,6042.0
8,8th District Primary,republican,False,False,A. Dean,,4,100.0,Texas,4.3,5226.0
9,9th District Primaries,democrat,True,True,A. Green,Democratic,1,100.0,Texas,,
9,9th District Primaries,republican,False,True,J. Martin,Republican,1,100.0,Texas,,
10,10th District Primaries,democrat,False,True,T. Cadien,Democratic,1,100.0,Texas,51.9,22613.0
10,10th District Primaries,democrat,False,False,S. Gallaher,Democratic,2,100.0,Texas,48.1,20920.0
10,10th District Primaries,republican,True,True,M. McCaul,Republican,1,100.0,Texas,,
11,11th District Primary,republican,True,True,M. Conaway,,1,100.0,Texas,,
12,12th District Primaries,democrat,False,True,B. Bradshaw,Democratic,1,100.0,Texas,,
12,12th District Primaries,republican,True,True,K. Granger,Republican,1,100.0,Texas,,
13,13th District Primary,republican,True,True,M. Thornberry,,1,100.0,Texas,,
14,14th District Primaries,democrat,False,True,M. Cole,Democratic,1,100.0,Texas,,
14,14th District Primaries,republican,True,True,R. Weber,Republican,1,100.0,Texas,84.0,57769.0
14,14th District Primaries,republican,False,False,K. Casey,Republican,2,100.0,Texas,16.0,10971.0
15,15th District Primaries,democrat,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* V. Gonzalez</span>",Democratic,1,100.0,Texas,42.2,22122.0
15,15th District Primaries,democrat,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* S. Palacios</span>",Democratic,2,100.0,Texas,18.9,9907.0
15,15th District Primaries,democrat,False,False,D. Elizondo,Democratic,3,100.0,Texas,16.9,8881.0
15,15th District Primaries,democrat,False,False,J. Quintanilla,Democratic,4,100.0,Texas,11.7,6144.0
15,15th District Primaries,democrat,False,False,R. Ramirez,Democratic,5,100.0,Texas,6.0,3146.0
15,15th District Primaries,democrat,False,False,R. Sweeten,Democratic,6,100.0,Texas,4.2,2218.0
15,15th District Primaries,republican,False,True,"<span class=""name-combo""> <span class=""token token-winner""><b aria-hidden=""true"" class=""icon icon-check""></b><span class=""icon-text"">Winner</span></span>* T. Westley</span>",Republican,1,100.0,Texas,45.0,13153.0
