fips,geo_name,individual_party,is_incumbent,name,rank,reporting_pct,state,vote_pct,votes
29033,Carroll County,I,False,L. Turilli,5,92.9,Missouri,0.7,31
29035,Carter County,R,False,E. Greitens,1,100.0,Missouri,73.1,2051
29035,Carter County,D,False,C. Koster,2,100.0,Missouri,23.2,651
29035,Carter County,I,False,L. Turilli,3,100.0,Missouri,1.5,41
29035,Carter County,L,False,C. Spragins,4,100.0,Missouri,1.3,37
29035,Carter County,G,False,D. Fitz,5,100.0,Missouri,0.9,26
29037,Cass County,R,False,E. Greitens,1,100.0,Missouri,56.0,28487
29037,Cass County,D,False,C. Koster,2,100.0,Missouri,40.7,20670
29037,Cass County,L,False,C. Spragins,3,100.0,Missouri,1.7,875
29037,Cass County,I,False,L. Turilli,4,100.0,Missouri,0.8,429
29037,Cass County,G,False,D. Fitz,5,100.0,Missouri,0.8,382
29039,Cedar County,R,False,E. Greitens,1,100.0,Missouri,70.3,4414
29039,Cedar County,D,False,C. Koster,2,100.0,Missouri,26.5,1664
29039,Cedar County,L,False,C. Spragins,3,100.0,Missouri,1.5,94
29039,Cedar County,I,False,L. Turilli,4,100.0,Missouri,1.1,71
29039,Cedar County,G,False,D. Fitz,5,100.0,Missouri,0.6,37
29041,Chariton County,R,False,E. Greitens,1,100.0,Missouri,59.6,2363
29041,Chariton County,D,False,C. Koster,2,100.0,Missouri,38.4,1522
29041,Chariton County,L,False,C. Spragins,3,100.0,Missouri,1.1,45
29041,Chariton County,I,False,L. Turilli,4,100.0,Missouri,0.6,23
29041,Chariton County,G,False,D. Fitz,5,100.0,Missouri,0.3,10
29043,Christian County,R,False,E. Greitens,1,100.0,Missouri,69.0,28612
29043,Christian County,D,False,C. Koster,2,100.0,Missouri,27.9,11589
29043,Christian County,L,False,C. Spragins,3,100.0,Missouri,1.5,632
29043,Christian County,I,False,L. Turilli,4,100.0,Missouri,1.1,442
29043,Christian County,G,False,D. Fitz,5,100.0,Missouri,0.5,211
29045,Clark County,R,False,E. Greitens,1,100.0,Missouri,62.3,2053
29045,Clark County,D,False,C. Koster,2,100.0,Missouri,34.7,1144
29045,Clark County,L,False,C. Spragins,3,100.0,Missouri,1.5,48
29045,Clark County,I,False,L. Turilli,4,100.0,Missouri,0.9,29
29045,Clark County,G,False,D. Fitz,5,100.0,Missouri,0.6,19
29047,Clay County,R,False,E. Greitens,1,100.0,Missouri,49.0,53749
29047,Clay County,D,False,C. Koster,2,100.0,Missouri,47.7,52299
29047,Clay County,L,False,C. Spragins,3,100.0,Missouri,1.9,2073
29047,Clay County,I,False,L. Turilli,4,100.0,Missouri,0.7,822
29047,Clay County,G,False,D. Fitz,5,100.0,Missouri,0.7,801
29049,Clinton County,R,False,E. Greitens,1,100.0,Missouri,58.9,6021
29049,Clinton County,D,False,C. Koster,2,100.0,Missouri,37.8,3860
29049,Clinton County,L,False,C. Spragins,3,100.0,Missouri,1.7,170
29049,Clinton County,G,False,D. Fitz,4,100.0,Missouri,0.8,83
29049,Clinton County,I,False,L. Turilli,5,100.0,Missouri,0.8,81
29051,Cole County,R,False,E. Greitens,1,100.0,Missouri,55.6,20864
29051,Cole County,D,False,C. Koster,2,100.0,Missouri,42.1,15802
29051,Cole County,L,False,C. Spragins,3,100.0,Missouri,1.2,444
29051,Cole County,I,False,L. Turilli,4,100.0,Missouri,0.7,272
29051,Cole County,G,False,D. Fitz,5,100.0,Missouri,0.4,160
29053,Cooper County,R,False,E. Greitens,1,100.0,Missouri,61.9,4957
29053,Cooper County,D,False,C. Koster,2,100.0,Missouri,35.4,2838
29053,Cooper County,L,False,C. Spragins,3,100.0,Missouri,1.5,119
29053,Cooper County,I,False,L. Turilli,4,100.0,Missouri,0.7,55
29053,Cooper County,G,False,D. Fitz,5,100.0,Missouri,0.5,41
29055,Crawford County,R,False,E. Greitens,1,100.0,Missouri,59.7,5899
29055,Crawford County,D,False,C. Koster,2,100.0,Missouri,29.3,2892
29055,Crawford County,I,False,L. Turilli,3,100.0,Missouri,9.2,913
29055,Crawford County,L,False,C. Spragins,4,100.0,Missouri,1.1,108
29055,Crawford County,G,False,D. Fitz,5,100.0,Missouri,0.7,65
29057,Dade County,R,False,E. Greitens,1,100.0,Missouri,68.9,2720
29057,Dade County,D,False,C. Koster,2,100.0,Missouri,28.2,1112
29057,Dade County,L,False,C. Spragins,3,100.0,Missouri,1.5,60
29057,Dade County,I,False,L. Turilli,4,100.0,Missouri,1.0,39
29057,Dade County,G,False,D. Fitz,5,100.0,Missouri,0.4,15
29059,Dallas County,R,False,E. Greitens,1,100.0,Missouri,66.7,4943
29059,Dallas County,D,False,C. Koster,2,100.0,Missouri,29.8,2211
29059,Dallas County,L,False,C. Spragins,3,100.0,Missouri,1.7,127
29059,Dallas County,I,False,L. Turilli,4,100.0,Missouri,1.2,89
29059,Dallas County,G,False,D. Fitz,5,100.0,Missouri,0.6,44
29061,Daviess County,R,False,E. Greitens,1,100.0,Missouri,61.7,2295
29061,Daviess County,D,False,C. Koster,2,100.0,Missouri,34.9,1299
29061,Daviess County,L,False,C. Spragins,3,100.0,Missouri,1.5,56
29061,Daviess County,I,False,L. Turilli,4,100.0,Missouri,1.2,46
29061,Daviess County,G,False,D. Fitz,5,100.0,Missouri,0.7,26
29063,DeKalb County,R,False,E. Greitens,1,100.0,Missouri,66.6,3061
29063,DeKalb County,D,False,C. Koster,2,100.0,Missouri,30.8,1413
29063,DeKalb County,L,False,C. Spragins,3,100.0,Missouri,1.2,57
29063,DeKalb County,G,False,D. Fitz,4,100.0,Missouri,0.7,32
29063,DeKalb County,I,False,L. Turilli,5,100.0,Missouri,0.7,31
29065,Dent County,R,False,E. Greitens,1,100.0,Missouri,73.1,4966
29065,Dent County,D,False,C. Koster,2,100.0,Missouri,24.1,1635
29065,Dent County,I,False,L. Turilli,3,100.0,Missouri,1.3,87
29065,Dent County,L,False,C. Spragins,4,100.0,Missouri,1.1,73
29065,Dent County,G,False,D. Fitz,5,100.0,Missouri,0.5,37
29067,Douglas County,R,False,E. Greitens,1,100.0,Missouri,72.3,4818
29067,Douglas County,D,False,C. Koster,2,100.0,Missouri,24.1,1607
29067,Douglas County,I,False,L. Turilli,3,100.0,Missouri,1.5,103
29067,Douglas County,L,False,C. Spragins,4,100.0,Missouri,1.4,96
29067,Douglas County,G,False,D. Fitz,5,100.0,Missouri,0.5,36
29069,Dunklin County,R,False,E. Greitens,1,100.0,Missouri,69.4,7253
29069,Dunklin County,D,False,C. Koster,2,100.0,Missouri,28.9,3014
29069,Dunklin County,L,False,C. Spragins,3,100.0,Missouri,0.8,84
29069,Dunklin County,I,False,L. Turilli,4,100.0,Missouri,0.5,48
29069,Dunklin County,G,False,D. Fitz,5,100.0,Missouri,0.4,46
29071,Franklin County,R,False,E. Greitens,1,100.0,Missouri,56.0,28059
29071,Franklin County,D,False,C. Koster,2,100.0,Missouri,37.4,18754
29071,Franklin County,I,False,L. Turilli,3,100.0,Missouri,4.8,2389
29071,Franklin County,L,False,C. Spragins,4,100.0,Missouri,1.2,626
29071,Franklin County,G,False,D. Fitz,5,100.0,Missouri,0.6,291
29073,Gasconade County,R,False,E. Greitens,1,100.0,Missouri,63.0,4681
29073,Gasconade County,D,False,C. Koster,2,100.0,Missouri,32.4,2402
29073,Gasconade County,I,False,L. Turilli,3,100.0,Missouri,3.1,233
29073,Gasconade County,L,False,C. Spragins,4,100.0,Missouri,0.9,64
29073,Gasconade County,G,False,D. Fitz,5,100.0,Missouri,0.6,45
29075,Gentry County,R,False,E. Greitens,1,100.0,Missouri,64.1,1940
29075,Gentry County,D,False,C. Koster,2,100.0,Missouri,33.4,1010
29075,Gentry County,L,False,C. Spragins,3,100.0,Missouri,1.1,34
29075,Gentry County,I,False,L. Turilli,4,100.0,Missouri,0.8,23
29075,Gentry County,G,False,D. Fitz,5,100.0,Missouri,0.7,21
29077,Greene County,R,False,E. Greitens,1,100.0,Missouri,56.7,72982
29077,Greene County,D,False,C. Koster,2,100.0,Missouri,39.5,50839
29077,Greene County,L,False,C. Spragins,3,100.0,Missouri,1.8,2371
29077,Greene County,I,False,L. Turilli,4,100.0,Missouri,1.1,1461
29077,Greene County,G,False,D. Fitz,5,100.0,Missouri,0.7,956
29079,Grundy County,R,False,E. Greitens,1,100.0,Missouri,68.6,3046
29079,Grundy County,D,False,C. Koster,2,100.0,Missouri,28.6,1269
29079,Grundy County,I,False,L. Turilli,3,100.0,Missouri,1.3,59
29079,Grundy County,L,False,C. Spragins,4,100.0,Missouri,1.1,50
29079,Grundy County,G,False,D. Fitz,5,100.0,Missouri,0.4,17
29081,Harrison County,R,False,E. Greitens,1,100.0,Missouri,67.5,2473
29081,Harrison County,D,False,C. Koster,2,100.0,Missouri,29.5,1081
29081,Harrison County,I,False,L. Turilli,3,100.0,Missouri,1.2,45
29081,Harrison County,L,False,C. Spragins,4,100.0,Missouri,1.1,40
29081,Harrison County,G,False,D. Fitz,5,100.0,Missouri,0.7,25
29083,Henry County,R,False,E. Greitens,1,100.0,Missouri,59.4,5850
29083,Henry County,D,False,C. Koster,2,100.0,Missouri,37.5,3695
29083,Henry County,L,False,C. Spragins,3,100.0,Missouri,1.5,150
29083,Henry County,I,False,L. Turilli,4,100.0,Missouri,0.8,79
29083,Henry County,G,False,D. Fitz,5,100.0,Missouri,0.7,73
29085,Hickory County,R,False,E. Greitens,1,100.0,Missouri,62.3,2931
29085,Hickory County,D,False,C. Koster,2,100.0,Missouri,34.2,1608
29085,Hickory County,L,False,C. Spragins,3,100.0,Missouri,1.5,69
29085,Hickory County,I,False,L. Turilli,4,100.0,Missouri,1.2,55
29085,Hickory County,G,False,D. Fitz,5,100.0,Missouri,0.9,44
29087,Holt County,R,False,E. Greitens,1,100.0,Missouri,64.7,1515
29087,Holt County,D,False,C. Koster,2,100.0,Missouri,32.1,752
29087,Holt County,I,False,L. Turilli,3,100.0,Missouri,1.4,32
29087,Holt County,L,False,C. Spragins,4,100.0,Missouri,1.2,29
29087,Holt County,G,False,D. Fitz,5,100.0,Missouri,0.6,14
29089,Howard County,R,False,E. Greitens,1,100.0,Missouri,56.5,2727
29089,Howard County,D,False,C. Koster,2,100.0,Missouri,40.2,1940
29089,Howard County,L,False,C. Spragins,3,100.0,Missouri,1.9,91
29089,Howard County,I,False,L. Turilli,4,100.0,Missouri,0.7,35
29089,Howard County,G,False,D. Fitz,5,100.0,Missouri,0.7,32
29091,Howell County,R,False,E. Greitens,1,100.0,Missouri,70.7,12262
29091,Howell County,D,False,C. Koster,2,100.0,Missouri,25.7,4457
29091,Howell County,I,False,L. Turilli,3,100.0,Missouri,1.5,252
29091,Howell County,L,False,C. Spragins,4,100.0,Missouri,1.4,237
29091,Howell County,G,False,D. Fitz,5,100.0,Missouri,0.8,146
29093,Iron County,R,False,E. Greitens,1,100.0,Missouri,60.8,2600
29093,Iron County,D,False,C. Koster,2,100.0,Missouri,35.0,1497
29093,Iron County,I,False,L. Turilli,3,100.0,Missouri,1.6,70
29093,Iron County,G,False,D. Fitz,4,100.0,Missouri,1.4,61
29093,Iron County,L,False,C. Spragins,5,100.0,Missouri,1.2,51
29095,Jackson County,D,False,C. Koster,1,99.7,Missouri,59.7,175380
29095,Jackson County,R,False,E. Greitens,2,99.7,Missouri,36.7,107788
29095,Jackson County,L,False,C. Spragins,3,99.7,Missouri,1.7,4977
29095,Jackson County,I,False,L. Turilli,4,99.7,Missouri,1.0,2925
29095,Jackson County,G,False,D. Fitz,5,99.7,Missouri,1.0,2801
29097,Jasper County,R,False,E. Greitens,1,100.0,Missouri,69.1,33426
29097,Jasper County,D,False,C. Koster,2,100.0,Missouri,27.4,13231
29097,Jasper County,L,False,C. Spragins,3,100.0,Missouri,1.6,778
29097,Jasper County,I,False,L. Turilli,4,100.0,Missouri,1.0,490
29097,Jasper County,G,False,D. Fitz,5,100.0,Missouri,0.9,441
29099,Jefferson County,R,False,E. Greitens,1,100.0,Missouri,53.6,56712
29099,Jefferson County,D,False,C. Koster,2,100.0,Missouri,42.7,45200
29099,Jefferson County,L,False,C. Spragins,3,100.0,Missouri,1.5,1619
29099,Jefferson County,I,False,L. Turilli,4,100.0,Missouri,1.3,1415
29099,Jefferson County,G,False,D. Fitz,5,100.0,Missouri,0.8,813
29101,Johnson County,R,False,E. Greitens,1,100.0,Missouri,56.9,12024
29101,Johnson County,D,False,C. Koster,2,100.0,Missouri,39.4,8323
29101,Johnson County,L,False,C. Spragins,3,100.0,Missouri,1.9,397
29101,Johnson County,I,False,L. Turilli,4,100.0,Missouri,1.0,216
29101,Johnson County,G,False,D. Fitz,5,100.0,Missouri,0.8,177
29103,Knox County,R,False,E. Greitens,1,100.0,Missouri,61.7,1125
29103,Knox County,D,False,C. Koster,2,100.0,Missouri,36.8,672
29103,Knox County,I,False,L. Turilli,3,100.0,Missouri,0.6,11
29103,Knox County,L,False,C. Spragins,4,100.0,Missouri,0.5,10
29103,Knox County,G,False,D. Fitz,5,100.0,Missouri,0.3,6
29105,Laclede County,R,False,E. Greitens,1,100.0,Missouri,71.0,11323
29105,Laclede County,D,False,C. Koster,2,100.0,Missouri,25.7,4107
29105,Laclede County,L,False,C. Spragins,3,100.0,Missouri,1.5,237
29105,Laclede County,I,False,L. Turilli,4,100.0,Missouri,1.2,197
29105,Laclede County,G,False,D. Fitz,5,100.0,Missouri,0.6,92
29107,Lafayette County,R,False,E. Greitens,1,100.0,Missouri,57.9,9158
29107,Lafayette County,D,False,C. Koster,2,100.0,Missouri,38.5,6088
29107,Lafayette County,L,False,C. Spragins,3,100.0,Missouri,1.5,236
29107,Lafayette County,I,False,L. Turilli,4,100.0,Missouri,1.4,224
29107,Lafayette County,G,False,D. Fitz,5,100.0,Missouri,0.8,123
29109,Lawrence County,R,False,E. Greitens,1,100.0,Missouri,69.3,11559
29109,Lawrence County,D,False,C. Koster,2,100.0,Missouri,26.9,4481
29109,Lawrence County,I,False,L. Turilli,3,100.0,Missouri,1.5,255
29109,Lawrence County,L,False,C. Spragins,4,100.0,Missouri,1.5,247
29109,Lawrence County,G,False,D. Fitz,5,100.0,Missouri,0.8,129
29111,Lewis County,R,False,E. Greitens,1,100.0,Missouri,63.5,2814
29111,Lewis County,D,False,C. Koster,2,100.0,Missouri,33.6,1490
29111,Lewis County,L,False,C. Spragins,3,100.0,Missouri,1.3,59
29111,Lewis County,I,False,L. Turilli,4,100.0,Missouri,0.9,40
29111,Lewis County,G,False,D. Fitz,5,100.0,Missouri,0.6,26
29113,Lincoln County,R,False,E. Greitens,1,100.0,Missouri,58.6,14496
29113,Lincoln County,D,False,C. Koster,2,100.0,Missouri,37.7,9328
29113,Lincoln County,I,False,L. Turilli,3,100.0,Missouri,1.7,411
29113,Lincoln County,L,False,C. Spragins,4,100.0,Missouri,1.4,355
29113,Lincoln County,G,False,D. Fitz,5,100.0,Missouri,0.7,168
29115,Linn County,R,False,E. Greitens,1,100.0,Missouri,61.4,3412
29115,Linn County,D,False,C. Koster,2,100.0,Missouri,35.7,1983
29115,Linn County,L,False,C. Spragins,3,100.0,Missouri,1.4,77
29115,Linn County,I,False,L. Turilli,4,100.0,Missouri,0.8,44
29115,Linn County,G,False,D. Fitz,5,100.0,Missouri,0.7,41
29117,Livingston County,R,False,E. Greitens,1,100.0,Missouri,66.1,4189
29117,Livingston County,D,False,C. Koster,2,100.0,Missouri,31.4,1992
29117,Livingston County,L,False,C. Spragins,3,100.0,Missouri,1.2,78
29117,Livingston County,I,False,L. Turilli,4,100.0,Missouri,0.7,44
29117,Livingston County,G,False,D. Fitz,5,100.0,Missouri,0.6,35
29121,Macon County,R,False,E. Greitens,1,100.0,Missouri,67.0,5064
29121,Macon County,D,False,C. Koster,2,100.0,Missouri,30.6,2315
29121,Macon County,I,False,L. Turilli,3,100.0,Missouri,1.1,82
29121,Macon County,L,False,C. Spragins,4,100.0,Missouri,0.8,60
29121,Macon County,G,False,D. Fitz,5,100.0,Missouri,0.5,41
29123,Madison County,R,False,E. Greitens,1,100.0,Missouri,64.2,3405
29123,Madison County,D,False,C. Koster,2,100.0,Missouri,32.2,1707
29123,Madison County,L,False,C. Spragins,3,100.0,Missouri,1.7,89
29123,Madison County,G,False,D. Fitz,4,100.0,Missouri,1.1,57
29123,Madison County,I,False,L. Turilli,5,100.0,Missouri,0.9,49
29125,Maries County,R,False,E. Greitens,1,100.0,Missouri,62.7,2825
29125,Maries County,D,False,C. Koster,2,100.0,Missouri,33.5,1509
29125,Maries County,I,False,L. Turilli,3,100.0,Missouri,2.6,116
29125,Maries County,L,False,C. Spragins,4,100.0,Missouri,0.9,41
29125,Maries County,G,False,D. Fitz,5,100.0,Missouri,0.4,17
29127,Marion County,R,False,E. Greitens,1,100.0,Missouri,65.8,8483
29127,Marion County,D,False,C. Koster,2,100.0,Missouri,31.8,4103
29127,Marion County,L,False,C. Spragins,3,100.0,Missouri,1.2,149
29127,Marion County,I,False,L. Turilli,4,100.0,Missouri,0.6,82
29127,Marion County,G,False,D. Fitz,5,100.0,Missouri,0.5,66
29119,McDonald County,R,False,E. Greitens,1,100.0,Missouri,72.5,5914
29119,McDonald County,D,False,C. Koster,2,100.0,Missouri,22.7,1853
29119,McDonald County,L,False,C. Spragins,3,100.0,Missouri,2.0,165
29119,McDonald County,I,False,L. Turilli,4,100.0,Missouri,1.7,140
29119,McDonald County,G,False,D. Fitz,5,100.0,Missouri,1.0,80
29129,Mercer County,R,False,E. Greitens,1,100.0,Missouri,71.6,1224
29129,Mercer County,D,False,C. Koster,2,100.0,Missouri,26.6,455
29129,Mercer County,L,False,C. Spragins,3,100.0,Missouri,0.8,13
29129,Mercer County,G,False,D. Fitz,4,100.0,Missouri,0.6,11
29129,Mercer County,I,False,L. Turilli,5,100.0,Missouri,0.4,7
29131,Miller County,R,False,E. Greitens,1,100.0,Missouri,69.7,7924
29131,Miller County,D,False,C. Koster,2,100.0,Missouri,27.4,3112
29131,Miller County,L,False,C. Spragins,3,100.0,Missouri,1.3,147
29131,Miller County,I,False,L. Turilli,4,100.0,Missouri,1.1,129
29131,Miller County,G,False,D. Fitz,5,100.0,Missouri,0.6,63
29133,Mississippi County,R,False,E. Greitens,1,100.0,Missouri,59.1,3004
29133,Mississippi County,D,False,C. Koster,2,100.0,Missouri,38.2,1943
29133,Mississippi County,G,False,D. Fitz,3,100.0,Missouri,1.0,51
29133,Mississippi County,L,False,C. Spragins,4,100.0,Missouri,0.9,48
29133,Mississippi County,I,False,L. Turilli,5,100.0,Missouri,0.7,38
29135,Moniteau County,R,False,E. Greitens,1,100.0,Missouri,64.0,4346
29135,Moniteau County,D,False,C. Koster,2,100.0,Missouri,33.3,2258
29135,Moniteau County,L,False,C. Spragins,3,100.0,Missouri,1.2,80
29135,Moniteau County,I,False,L. Turilli,4,100.0,Missouri,1.0,66
29135,Moniteau County,G,False,D. Fitz,5,100.0,Missouri,0.6,39
29137,Monroe County,R,False,E. Greitens,1,100.0,Missouri,64.4,2659
29137,Monroe County,D,False,C. Koster,2,100.0,Missouri,33.1,1367
29137,Monroe County,L,False,C. Spragins,3,100.0,Missouri,1.4,59
29137,Monroe County,I,False,L. Turilli,4,100.0,Missouri,0.6,23
29137,Monroe County,G,False,D. Fitz,5,100.0,Missouri,0.4,18
29139,Montgomery County,R,False,E. Greitens,1,100.0,Missouri,60.3,3259
29139,Montgomery County,D,False,C. Koster,2,100.0,Missouri,36.2,1955
29139,Montgomery County,I,False,L. Turilli,3,100.0,Missouri,1.5,80
29139,Montgomery County,L,False,C. Spragins,4,100.0,Missouri,1.3,69
29139,Montgomery County,G,False,D. Fitz,5,100.0,Missouri,0.7,40
29141,Morgan County,R,False,E. Greitens,1,100.0,Missouri,66.4,5819
29141,Morgan County,D,False,C. Koster,2,100.0,Missouri,30.6,2687
29141,Morgan County,L,False,C. Spragins,3,100.0,Missouri,1.3,111
29141,Morgan County,I,False,L. Turilli,4,100.0,Missouri,1.0,86
29141,Morgan County,G,False,D. Fitz,5,100.0,Missouri,0.7,65
29143,New Madrid County,R,False,E. Greitens,1,100.0,Missouri,60.3,4392
29143,New Madrid County,D,False,C. Koster,2,100.0,Missouri,37.8,2754
29143,New Madrid County,L,False,C. Spragins,3,100.0,Missouri,0.9,62
29143,New Madrid County,G,False,D. Fitz,4,100.0,Missouri,0.5,39
29143,New Madrid County,I,False,L. Turilli,5,100.0,Missouri,0.5,38
29145,Newton County,R,False,E. Greitens,1,100.0,Missouri,71.9,19117
29145,Newton County,D,False,C. Koster,2,100.0,Missouri,24.9,6606
29145,Newton County,L,False,C. Spragins,3,100.0,Missouri,1.4,365
29145,Newton County,I,False,L. Turilli,4,100.0,Missouri,1.1,299
29145,Newton County,G,False,D. Fitz,5,100.0,Missouri,0.7,192
29147,Nodaway County,R,False,E. Greitens,1,100.0,Missouri,61.5,5789
29147,Nodaway County,D,False,C. Koster,2,100.0,Missouri,35.8,3370
29147,Nodaway County,L,False,C. Spragins,3,100.0,Missouri,1.3,120
29147,Nodaway County,G,False,D. Fitz,4,100.0,Missouri,0.7,69
29147,Nodaway County,I,False,L. Turilli,5,100.0,Missouri,0.7,64
29149,Oregon County,R,False,E. Greitens,1,100.0,Missouri,66.8,3078
29149,Oregon County,D,False,C. Koster,2,100.0,Missouri,30.1,1385
29149,Oregon County,I,False,L. Turilli,3,100.0,Missouri,1.4,63
29149,Oregon County,L,False,C. Spragins,4,100.0,Missouri,1.2,56
29149,Oregon County,G,False,D. Fitz,5,100.0,Missouri,0.6,26
29151,Osage County,R,False,E. Greitens,1,100.0,Missouri,64.6,4572
29151,Osage County,D,False,C. Koster,2,100.0,Missouri,32.8,2319
29151,Osage County,I,False,L. Turilli,3,100.0,Missouri,1.4,98
29151,Osage County,L,False,C. Spragins,4,100.0,Missouri,0.8,57
29151,Osage County,G,False,D. Fitz,5,100.0,Missouri,0.4,27
29153,Ozark County,R,False,E. Greitens,1,100.0,Missouri,68.7,3078
29153,Ozark County,D,False,C. Koster,2,100.0,Missouri,27.4,1228
29153,Ozark County,L,False,C. Spragins,3,100.0,Missouri,1.8,79
29153,Ozark County,I,False,L. Turilli,4,100.0,Missouri,1.2,54
29153,Ozark County,G,False,D. Fitz,5,100.0,Missouri,1.0,44
29155,Pemiscot County,R,False,E. Greitens,1,100.0,Missouri,60.1,3533
29155,Pemiscot County,D,False,C. Koster,2,100.0,Missouri,37.6,2208
29155,Pemiscot County,L,False,C. Spragins,3,100.0,Missouri,1.0,57
29155,Pemiscot County,G,False,D. Fitz,4,100.0,Missouri,0.7,43
29155,Pemiscot County,I,False,L. Turilli,5,100.0,Missouri,0.6,34
29157,Perry County,R,False,E. Greitens,1,100.0,Missouri,66.4,5724
29157,Perry County,D,False,C. Koster,2,100.0,Missouri,30.9,2664
29157,Perry County,I,False,L. Turilli,3,100.0,Missouri,1.2,102
29157,Perry County,L,False,C. Spragins,4,100.0,Missouri,1.0,83
29157,Perry County,G,False,D. Fitz,5,100.0,Missouri,0.5,44
29159,Pettis County,R,False,E. Greitens,1,100.0,Missouri,62.0,11138
29159,Pettis County,D,False,C. Koster,2,100.0,Missouri,34.9,6272
29159,Pettis County,L,False,C. Spragins,3,100.0,Missouri,1.5,273
29159,Pettis County,I,False,L. Turilli,4,100.0,Missouri,0.8,148
29159,Pettis County,G,False,D. Fitz,5,100.0,Missouri,0.8,143
29161,Phelps County,R,False,E. Greitens,1,100.0,Missouri,62.5,11623
29161,Phelps County,D,False,C. Koster,2,100.0,Missouri,33.2,6164
29161,Phelps County,I,False,L. Turilli,3,100.0,Missouri,2.1,395
29161,Phelps County,L,False,C. Spragins,4,100.0,Missouri,1.6,301
29161,Phelps County,G,False,D. Fitz,5,100.0,Missouri,0.6,110
29163,Pike County,R,False,E. Greitens,1,100.0,Missouri,59.4,4389
29163,Pike County,D,False,C. Koster,2,100.0,Missouri,37.3,2755
29163,Pike County,I,False,L. Turilli,3,100.0,Missouri,1.3,93
29163,Pike County,L,False,C. Spragins,4,100.0,Missouri,1.2,87
29163,Pike County,G,False,D. Fitz,5,100.0,Missouri,0.8,59
29165,Platte County,R,False,E. Greitens,1,100.0,Missouri,50.6,23804
29165,Platte County,D,False,C. Koster,2,100.0,Missouri,46.2,21716
29165,Platte County,L,False,C. Spragins,3,100.0,Missouri,1.7,788
29165,Platte County,I,False,L. Turilli,4,100.0,Missouri,0.8,376
29165,Platte County,G,False,D. Fitz,5,100.0,Missouri,0.7,320
29167,Polk County,R,False,E. Greitens,1,100.0,Missouri,66.9,9248
29167,Polk County,D,False,C. Koster,2,100.0,Missouri,30.2,4167
29167,Polk County,L,False,C. Spragins,3,100.0,Missouri,1.6,218
29167,Polk County,I,False,L. Turilli,4,100.0,Missouri,0.9,127
29167,Polk County,G,False,D. Fitz,5,100.0,Missouri,0.4,59
29169,Pulaski County,R,False,E. Greitens,1,88.9,Missouri,67.5,9048
29169,Pulaski County,D,False,C. Koster,2,88.9,Missouri,28.8,3859
29169,Pulaski County,L,False,C. Spragins,3,88.9,Missouri,1.6,216
29169,Pulaski County,I,False,L. Turilli,4,88.9,Missouri,1.5,199
29169,Pulaski County,G,False,D. Fitz,5,88.9,Missouri,0.6,82
29171,Putnam County,R,False,E. Greitens,1,100.0,Missouri,73.8,1691
29171,Putnam County,D,False,C. Koster,2,100.0,Missouri,23.9,547
29171,Putnam County,L,False,C. Spragins,3,100.0,Missouri,1.4,32
29171,Putnam County,G,False,D. Fitz,4,100.0,Missouri,0.6,13
29171,Putnam County,I,False,L. Turilli,5,100.0,Missouri,0.3,7
29173,Ralls County,R,False,E. Greitens,1,100.0,Missouri,64.5,3371
29173,Ralls County,D,False,C. Koster,2,100.0,Missouri,33.7,1763
29173,Ralls County,L,False,C. Spragins,3,100.0,Missouri,0.9,46
29173,Ralls County,G,False,D. Fitz,4,100.0,Missouri,0.5,25
29173,Ralls County,I,False,L. Turilli,5,100.0,Missouri,0.5,24
29175,Randolph County,R,False,E. Greitens,1,100.0,Missouri,62.8,6505
29175,Randolph County,D,False,C. Koster,2,100.0,Missouri,34.4,3561
29175,Randolph County,L,False,C. Spragins,3,100.0,Missouri,1.6,171
29175,Randolph County,I,False,L. Turilli,4,100.0,Missouri,0.6,64
29175,Randolph County,G,False,D. Fitz,5,100.0,Missouri,0.6,63
29177,Ray County,R,False,E. Greitens,1,100.0,Missouri,52.5,5687
29177,Ray County,D,False,C. Koster,2,100.0,Missouri,43.6,4715
29177,Ray County,L,False,C. Spragins,3,100.0,Missouri,2.0,214
29177,Ray County,I,False,L. Turilli,4,100.0,Missouri,1.2,131
29177,Ray County,G,False,D. Fitz,5,100.0,Missouri,0.7,77
29179,Reynolds County,R,False,E. Greitens,1,100.0,Missouri,66.3,1965
29179,Reynolds County,D,False,C. Koster,2,100.0,Missouri,29.6,878
29179,Reynolds County,G,False,D. Fitz,3,100.0,Missouri,1.7,51
29179,Reynolds County,L,False,C. Spragins,4,100.0,Missouri,1.5,43
29179,Reynolds County,I,False,L. Turilli,5,100.0,Missouri,0.9,28
29181,Ripley County,R,False,E. Greitens,1,100.0,Missouri,73.2,3958
29181,Ripley County,D,False,C. Koster,2,100.0,Missouri,24.2,1310
29181,Ripley County,L,False,C. Spragins,3,100.0,Missouri,1.1,62
29181,Ripley County,G,False,D. Fitz,4,100.0,Missouri,0.7,40
29181,Ripley County,I,False,L. Turilli,5,100.0,Missouri,0.7,39
29195,Saline County,R,False,E. Greitens,1,100.0,Missouri,53.0,4901
29195,Saline County,D,False,C. Koster,2,100.0,Missouri,43.3,4002
29195,Saline County,L,False,C. Spragins,3,100.0,Missouri,1.6,145
29195,Saline County,I,False,L. Turilli,4,100.0,Missouri,1.2,108
29195,Saline County,G,False,D. Fitz,5,100.0,Missouri,1.0,88
