fips,geo_name,individual_party,is_incumbent,is_winner,name,rank,reporting_pct,state,vote_pct,votes
1,1st District Election,republican,True,True,B. Byrne,1,100.0,Alabama,,
2,2nd District Election,republican,True,True,M. Roby,1,100.0,Alabama,54.6,134450.0
2,2nd District Election,democrat,False,False,N. Mathis,2,100.0,Alabama,45.4,111640.0
3,3rd District Election,republican,True,True,M. Rogers,1,100.0,Alabama,67.1,190724.0
3,3rd District Election,democrat,False,False,J. Smith,2,100.0,Alabama,32.9,93567.0
4,4th District Election,republican,True,True,R. Aderholt,1,100.0,Alabama,,
5,5th District Election,republican,True,True,M. Brooks,1,100.0,Alabama,66.8,204791.0
5,5th District Election,democrat,False,False,W. Boyd,2,100.0,Alabama,33.2,101577.0
6,6th District Election,republican,True,True,G. Palmer,1,100.0,Alabama,74.8,240897.0
6,6th District Election,democrat,False,False,D. Putman,2,100.0,Alabama,25.2,81296.0
7,7th District Election,democrat,True,True,T. Sewell,1,100.0,Alabama,,
1,1st District Election,republican,True,True,D. Young,1,99.5,Alaska,50.5,125729.0
1,1st District Election,democrat,False,False,S. Lindbeck,2,99.5,Alaska,36.5,90784.0
1,1st District Election,independent_or_other,False,False,J. McDermott,3,99.5,Alaska,10.1,25104.0
1,1st District Election,independent_or_other,False,False,B. Souphanavong,4,99.5,Alaska,2.9,7158.0
1,1st District Election,democrat,False,True,T. O'Halleran,1,100.0,Arizona,50.8,117048.0
1,1st District Election,republican,False,False,P. Babeu,2,100.0,Arizona,43.5,100236.0
1,1st District Election,independent_or_other,False,False,R. Parrish,3,100.0,Arizona,5.7,13122.0
2,2nd District Election,republican,True,True,M. McSally,1,100.0,Arizona,56.7,157677.0
2,2nd District Election,democrat,False,False,M. Heinz,2,100.0,Arizona,43.3,120572.0
3,3rd District Election,democrat,True,True,R. Grijalva,1,100.0,Arizona,,
4,4th District Election,republican,True,True,P. Gosar,1,100.0,Arizona,71.5,171901.0
4,4th District Election,democrat,False,False,M. Weisser,2,100.0,Arizona,28.5,68460.0
5,5th District Election,republican,False,True,A. Biggs,1,100.0,Arizona,63.1,157980.0
5,5th District Election,democrat,False,False,T. Fuentes,2,100.0,Arizona,36.9,92225.0
6,6th District Election,republican,True,True,D. Schweikert,1,100.0,Arizona,61.6,158978.0
6,6th District Election,democrat,False,False,J. Williamson,2,100.0,Arizona,38.4,99008.0
7,7th District Election,democrat,True,True,R. Gallego,1,100.0,Arizona,74.6,88219.0
7,7th District Election,republican,False,False,E. Nunez,2,100.0,Arizona,25.4,30040.0
8,8th District Election,republican,True,True,T. Franks,1,100.0,Arizona,68.6,165593.0
8,8th District Election,independent_or_other,False,False,M. Salazar,2,100.0,Arizona,31.4,75963.0
9,9th District Election,democrat,True,True,K. Sinema,1,100.0,Arizona,61.1,132281.0
9,9th District Election,republican,False,False,D. Giles,2,100.0,Arizona,38.9,84137.0
1,1st District Election,republican,True,True,R. Crawford,1,100.0,Arkansas,76.5,183068.0
1,1st District Election,independent_or_other,False,False,M. West,2,100.0,Arkansas,23.5,56200.0
2,2nd District Election,republican,True,True,F. Hill,1,100.0,Arkansas,58.4,176100.0
2,2nd District Election,democrat,False,False,D. Curry,2,100.0,Arkansas,36.8,111049.0
2,2nd District Election,independent_or_other,False,False,C. Hayes,3,100.0,Arkansas,4.7,14287.0
3,3rd District Election,republican,True,True,S. Womack,1,100.0,Arkansas,77.3,214268.0
3,3rd District Election,independent_or_other,False,False,S. Isaacson,2,100.0,Arkansas,22.7,62793.0
4,4th District Election,republican,True,True,B. Westerman,1,100.0,Arkansas,74.9,181921.0
4,4th District Election,independent_or_other,False,False,K. Hicks,2,100.0,Arkansas,25.1,60969.0
1,1st District Election,republican,True,True,D. La Malfa,1,100.0,California,59.5,164907.0
1,1st District Election,democrat,False,False,J. Reed,2,100.0,California,40.5,112183.0
2,2nd District Election,democrat,True,True,J. Huffman,1,100.0,California,77.1,177724.0
2,2nd District Election,republican,False,False,D. Mensing,2,100.0,California,22.9,52818.0
3,3rd District Election,democrat,True,True,J. Garamendi,1,100.0,California,58.2,127623.0
3,3rd District Election,republican,False,False,E. Cleek,2,100.0,California,41.8,91544.0
4,4th District Election,republican,True,True,T. McClintock,1,100.0,California,62.8,196613.0
4,4th District Election,democrat,False,False,R. Derlet,2,100.0,California,37.2,116541.0
5,5th District Election,democrat,True,True,M. Thompson,1,100.0,California,77.2,172810.0
5,5th District Election,republican,False,False,C. Santamaria,2,100.0,California,22.8,51098.0
6,6th District Election,democrat,True,True,D. Matsui,1,100.0,California,75.2,145704.0
6,6th District Election,republican,False,False,R. Evans,2,100.0,California,24.8,47926.0
7,7th District Election,democrat,True,True,A. Bera,1,100.0,California,51.2,129064.0
7,7th District Election,republican,False,False,S. Jones,2,100.0,California,48.8,123056.0
8,8th District Election,republican,True,True,P. Cook,1,100.0,California,62.7,129690.0
8,8th District Election,democrat,False,False,R. Ramirez,2,100.0,California,37.3,76999.0
9,9th District Election,democrat,True,True,J. McNerney,1,100.0,California,57.6,106256.0
9,9th District Election,republican,False,False,T. Amador,2,100.0,California,42.4,78121.0
10,10th District Election,republican,True,True,J. Denham,1,100.0,California,52.4,110659.0
10,10th District Election,democrat,False,False,M. Eggman,2,100.0,California,47.6,100646.0
11,11th District Election,democrat,True,True,M. DeSaulnier,1,100.0,California,71.8,194345.0
11,11th District Election,republican,False,False,R. Petersen,2,100.0,California,28.2,76473.0
12,12th District Election,democrat,True,True,N. Pelosi,1,100.0,California,81.0,250378.0
12,12th District Election,independent_or_other,False,False,P. Picus,2,100.0,California,19.0,58577.0
13,13th District Election,democrat,True,True,B. Lee,1,100.0,California,90.7,277390.0
13,13th District Election,republican,False,False,S. Caro,2,100.0,California,9.3,28413.0
14,14th District Election,democrat,True,True,J. Speier,1,100.0,California,80.9,213612.0
14,14th District Election,republican,False,False,A. Cardenas,2,100.0,California,19.1,50485.0
15,15th District Election,democrat,True,True,E. Swalwell,1,100.0,California,73.8,188179.0
15,15th District Election,republican,False,False,D. Turner,2,100.0,California,26.2,66959.0
16,16th District Election,democrat,True,True,J. Costa,1,100.0,California,57.8,72111.0
16,16th District Election,republican,False,False,J. Tacherra,2,100.0,California,42.2,52570.0
17,17th District Election,democrat,False,True,R. Khanna,1,100.0,California,61.1,135607.0
17,17th District Election,democrat,True,False,M. Honda,2,100.0,California,38.9,86505.0
18,18th District Election,democrat,True,True,A. Eshoo,1,100.0,California,71.2,220139.0
18,18th District Election,republican,False,False,R. Fox,2,100.0,California,28.8,88907.0
19,19th District Election,democrat,True,True,Z. Lofgren,1,100.0,California,74.0,171688.0
19,19th District Election,republican,False,False,B. Lancaster,2,100.0,California,26.0,60420.0
20,20th District Election,democrat,False,True,J. Panetta,1,100.0,California,70.6,144870.0
20,20th District Election,republican,False,False,C. Lucius,2,100.0,California,29.4,60324.0
21,21st District Election,republican,True,True,D. Valadao,1,100.0,California,58.0,68481.0
21,21st District Election,democrat,False,False,E. Huerta,2,100.0,California,42.0,49643.0
22,22nd District Election,republican,True,True,D. Nunes,1,100.0,California,68.2,143333.0
22,22nd District Election,democrat,False,False,L. Campos,2,100.0,California,31.8,66802.0
23,23rd District Election,republican,True,True,K. McCarthy,1,100.0,California,70.0,151346.0
23,23rd District Election,democrat,False,False,W. Reed,2,100.0,California,30.0,64842.0
24,24th District Election,democrat,False,True,S. Carbajal,1,100.0,California,53.2,155492.0
24,24th District Election,republican,False,False,J. Fareed,2,100.0,California,46.8,136532.0
25,25th District Election,republican,True,True,S. Knight,1,100.0,California,54.2,112768.0
25,25th District Election,democrat,False,False,B. Caforio,2,100.0,California,45.8,95296.0
26,26th District Election,democrat,True,True,J. Brownley,1,100.0,California,59.9,148550.0
26,26th District Election,republican,False,False,R. Dagnesses,2,100.0,California,40.1,99597.0
27,27th District Election,democrat,True,True,J. Chu,1,100.0,California,66.5,133766.0
27,27th District Election,republican,False,False,J. Orswell,2,100.0,California,33.5,67421.0
28,28th District Election,democrat,True,True,A. Schiff,1,100.0,California,77.9,168082.0
28,28th District Election,republican,False,False,L. Solis,2,100.0,California,22.1,47619.0
29,29th District Election,democrat,True,True,T. Cardenas,1,100.0,California,75.2,98879.0
29,29th District Election,democrat,False,False,R. Alarcon,2,100.0,California,24.8,32656.0
30,30th District Election,democrat,True,True,B. Sherman,1,100.0,California,72.4,159974.0
30,30th District Election,republican,False,False,M. Reed,2,100.0,California,27.6,60865.0
31,31st District Election,democrat,True,True,P. Aguilar,1,100.0,California,55.7,111870.0
31,31st District Election,republican,False,False,P. Chabot,2,100.0,California,44.3,89070.0
32,32nd District Election,democrat,True,True,G. Napolitano,1,100.0,California,62.4,93059.0
32,32nd District Election,democrat,False,False,R. Hernandez,2,100.0,California,37.6,56050.0
33,33rd District Election,democrat,True,True,T. Lieu,1,100.0,California,66.3,173778.0
33,33rd District Election,republican,False,False,K. Wright,2,100.0,California,33.7,88507.0
34,34th District Election,democrat,True,True,X. Becerra,1,100.0,California,78.2,97305.0
34,34th District Election,democrat,False,False,A. Edwards,2,100.0,California,21.8,27091.0
35,35th District Election,democrat,True,True,N. Torres,1,100.0,California,71.8,109767.0
35,35th District Election,republican,False,False,T. Fischella,2,100.0,California,28.2,43189.0
36,36th District Election,democrat,True,True,R. Ruiz,1,100.0,California,61.4,132252.0
36,36th District Election,republican,False,False,J. Stone,2,100.0,California,38.6,83049.0
37,37th District Election,democrat,True,True,K. Bass,1,100.0,California,82.0,150535.0
37,37th District Election,democrat,False,False,C. Wiggins,2,100.0,California,18.0,33082.0
38,38th District Election,democrat,True,True,L. Sanchez,1,100.0,California,69.7,131099.0
38,38th District Election,republican,False,False,R. Downing,2,100.0,California,30.3,56883.0
39,39th District Election,republican,True,True,E. Royce,1,100.0,California,57.7,138907.0
39,39th District Election,democrat,False,False,B. Murdock,2,100.0,California,42.3,101651.0
40,40th District Election,democrat,True,True,L. Roybal-Allard,1,100.0,California,71.9,82789.0
40,40th District Election,independent_or_other,False,False,R. Gonzalez,2,100.0,California,28.1,32404.0
41,41st District Election,democrat,True,True,M. Takano,1,100.0,California,64.4,115859.0
41,41st District Election,republican,False,False,D. Shepherd,2,100.0,California,35.6,64153.0
42,42nd District Election,republican,True,True,K. Calvert,1,100.0,California,59.0,139915.0
42,42nd District Election,democrat,False,False,T. Sheridan,2,100.0,California,41.0,97123.0
43,43rd District Election,democrat,True,True,M. Waters,1,100.0,California,75.6,128551.0
43,43rd District Election,republican,False,False,O. Navarro,2,100.0,California,24.4,41507.0
44,44th District Election,democrat,False,True,N. Barragan,1,100.0,California,51.1,70303.0
44,44th District Election,democrat,False,False,I. Hall,2,100.0,California,48.9,67177.0
45,45th District Election,republican,True,True,M. Walters,1,100.0,California,59.0,171736.0
45,45th District Election,democrat,False,False,R. Varasteh,2,100.0,California,41.0,119521.0
46,46th District Election,democrat,False,True,L. Correa,1,100.0,California,69.9,103475.0
46,46th District Election,democrat,False,False,B. Nguyen,2,100.0,California,30.1,44652.0
47,47th District Election,democrat,True,True,A. Lowenthal,1,100.0,California,62.5,127832.0
47,47th District Election,republican,False,False,A. Whallon,2,100.0,California,37.5,76670.0
48,48th District Election,republican,True,True,D. Rohrabacher,1,100.0,California,58.5,165987.0
48,48th District Election,democrat,False,False,S. Savary,2,100.0,California,41.5,117716.0
49,49th District Election,republican,True,True,D. Issa,1,100.0,California,51.0,134428.0
49,49th District Election,democrat,False,False,D. Applegate,2,100.0,California,49.0,129100.0
50,50th District Election,republican,True,True,D. Hunter,1,100.0,California,63.9,148880.0
50,50th District Election,democrat,False,False,P. Malloy,2,100.0,California,36.1,84142.0
51,51st District Election,democrat,True,True,J. Vargas,1,100.0,California,71.9,108932.0
51,51st District Election,republican,False,False,J. Hidalgo,2,100.0,California,28.1,42676.0
52,52nd District Election,democrat,True,True,S. Peters,1,100.0,California,56.4,148651.0
52,52nd District Election,republican,False,False,D. Gitsham,2,100.0,California,43.6,115013.0
53,53rd District Election,democrat,True,True,S. Davis,1,100.0,California,66.1,151269.0
53,53rd District Election,republican,False,False,J. Veltmeyer,2,100.0,California,33.9,77436.0
1,1st District Election,democrat,True,True,D. DeGette,1,100.0,Colorado,67.8,189837.0
1,1st District Election,republican,False,False,C. Stockham,2,100.0,Colorado,28.4,79561.0
1,1st District Election,independent_or_other,False,False,D. Dinges,3,100.0,Colorado,3.8,10549.0
2,2nd District Election,democrat,True,True,J. Polis,1,100.0,Colorado,56.8,251988.0
2,2nd District Election,republican,False,False,N. Morse,2,100.0,Colorado,37.4,166020.0
2,2nd District Election,independent_or_other,False,False,R. Longstreth,3,100.0,Colorado,5.8,25858.0
3,3rd District Election,republican,True,True,S. Tipton,1,100.0,Colorado,54.6,191917.0
3,3rd District Election,democrat,False,False,G. Schwartz,2,100.0,Colorado,40.6,142794.0
3,3rd District Election,independent_or_other,False,False,G. Kent,3,100.0,Colorado,4.8,16996.0
4,4th District Election,republican,True,True,K. Buck,1,100.0,Colorado,63.8,241424.0
4,4th District Election,democrat,False,False,B. Seay,2,100.0,Colorado,31.5,119249.0
4,4th District Election,independent_or_other,False,False,B. Griffith,3,100.0,Colorado,4.7,17925.0
5,5th District Election,republican,True,True,D. Lamborn,1,100.0,Colorado,62.4,222169.0
5,5th District Election,democrat,False,False,M. Plowright,2,100.0,Colorado,30.8,109573.0
5,5th District Election,independent_or_other,False,False,M. McRedmond,3,100.0,Colorado,6.8,24320.0
6,6th District Election,republican,True,True,M. Coffman,1,100.0,Colorado,51.3,180727.0
6,6th District Election,democrat,False,False,M. Carroll,2,100.0,Colorado,42.4,149417.0
6,6th District Election,independent_or_other,False,False,N. Olsen,3,100.0,Colorado,4.9,17102.0
6,6th District Election,independent_or_other,False,False,R. Worthey,4,100.0,Colorado,1.4,5038.0
7,7th District Election,democrat,True,True,E. Perlmutter,1,100.0,Colorado,55.2,185208.0
7,7th District Election,republican,False,False,G. Athanasopoulos,2,100.0,Colorado,40.0,134244.0
7,7th District Election,independent_or_other,False,False,M. Buchanan,3,100.0,Colorado,4.7,15831.0
1,1st District Election,democrat,True,True,J. Larson,1,100.0,Connecticut,63.6,193040.0
1,1st District Election,republican,False,False,M. Corey,2,100.0,Connecticut,34.3,104214.0
1,1st District Election,independent_or_other,False,False,M. DeRosa,3,100.0,Connecticut,2.1,6283.0
2,2nd District Election,democrat,True,True,J. Courtney,1,100.0,Connecticut,63.0,207584.0
2,2nd District Election,republican,False,False,D. Novak,2,100.0,Connecticut,33.9,111587.0
2,2nd District Election,independent_or_other,False,False,J. Pelto,3,100.0,Connecticut,1.6,5332.0
2,2nd District Election,independent_or_other,False,False,D. Reale,4,100.0,Connecticut,1.5,5016.0
3,3rd District Election,democrat,True,True,R. DeLauro,1,100.0,Connecticut,68.7,208900.0
3,3rd District Election,republican,False,False,A. Cadena,2,100.0,Connecticut,31.3,95370.0
4,4th District Election,democrat,True,True,J. Himes,1,100.0,Connecticut,60.1,185928.0
4,4th District Election,republican,False,False,J. Shaban,2,100.0,Connecticut,39.9,123630.0
5,5th District Election,democrat,True,True,E. Esty,1,99.3,Connecticut,57.9,174788.0
5,5th District Election,republican,False,False,C. Cope,2,99.3,Connecticut,42.1,126842.0
1,1st District Election,democrat,False,True,L. Rochester,1,100.0,Delaware,55.5,233542.0
1,1st District Election,republican,False,False,H. Reigle,2,100.0,Delaware,41.0,172290.0
1,1st District Election,independent_or_other,False,False,M. Perri,3,100.0,Delaware,2.0,8325.0
1,1st District Election,independent_or_other,False,False,S. Gesty,4,100.0,Delaware,1.5,6436.0
1,1st District Election,republican,False,True,M. Gaetz,1,100.0,Florida,69.1,254280.0
1,1st District Election,democrat,False,False,S. Specht,2,100.0,Florida,30.9,113586.0
2,2nd District Election,republican,False,True,N. Dunn,1,100.0,Florida,67.3,230838.0
2,2nd District Election,democrat,False,False,W. Dartland,2,100.0,Florida,29.9,102596.0
2,2nd District Election,independent_or_other,False,False,R. Lapham,3,100.0,Florida,2.7,9384.0
3,3rd District Election,republican,True,True,T. Yoho,1,100.0,Florida,56.6,193261.0
3,3rd District Election,democrat,False,False,K. McGurn,2,100.0,Florida,39.7,135688.0
3,3rd District Election,independent_or_other,False,False,T. Wells,3,100.0,Florida,3.6,12438.0
4,4th District Election,republican,False,True,J. Rutherford,1,100.0,Florida,70.2,286018.0
4,4th District Election,democrat,False,False,D. Bruderly,2,100.0,Florida,27.6,112253.0
4,4th District Election,independent_or_other,False,False,G. Koniz,3,100.0,Florida,2.2,8990.0
5,5th District Election,democrat,False,True,A. Lawson,1,100.0,Florida,64.2,193430.0
5,5th District Election,republican,False,False,G. Smith,2,100.0,Florida,35.8,107784.0
6,6th District Election,republican,True,True,R. DeSantis,1,100.0,Florida,58.6,213180.0
6,6th District Election,democrat,False,False,B. McCullough,2,100.0,Florida,41.4,150677.0
7,7th District Election,democrat,False,True,S. Murphy,1,100.0,Florida,51.5,181758.0
7,7th District Election,republican,True,False,J. Mica,2,100.0,Florida,48.5,171412.0
8,8th District Election,republican,True,True,B. Posey,1,100.0,Florida,63.1,246257.0
8,8th District Election,democrat,False,False,C. Westbrook,2,100.0,Florida,32.5,126962.0
8,8th District Election,independent_or_other,False,False,B. Stinson,3,100.0,Florida,4.3,16924.0
9,9th District Election,democrat,False,True,D. Soto,1,100.0,Florida,57.5,194963.0
9,9th District Election,republican,False,False,W. Liebnitzky,2,100.0,Florida,42.5,144281.0
10,10th District Election,democrat,False,True,V. Demings,1,100.0,Florida,64.9,198309.0
10,10th District Election,republican,False,False,T. Lowe,2,100.0,Florida,35.1,107423.0
11,11th District Election,republican,True,True,D. Webster,1,100.0,Florida,65.4,257881.0
11,11th District Election,democrat,False,False,D. Koller,2,100.0,Florida,31.6,124599.0
11,11th District Election,independent_or_other,False,False,B. Riggs,3,100.0,Florida,3.0,11961.0
12,12th District Election,republican,True,True,G. Bilirakis,1,100.0,Florida,68.6,253347.0
12,12th District Election,democrat,False,False,R. Tager,2,100.0,Florida,31.4,115909.0
13,13th District Election,democrat,False,True,C. Crist,1,100.0,Florida,51.9,184371.0
13,13th District Election,republican,True,False,D. Jolly,2,100.0,Florida,48.1,170964.0
14,14th District Election,democrat,True,True,K. Castor,1,100.0,Florida,61.8,194851.0
14,14th District Election,republican,False,False,C. Quinn,2,100.0,Florida,38.2,120584.0
15,15th District Election,republican,True,True,D. Ross,1,100.0,Florida,57.5,182498.0
15,15th District Election,democrat,False,False,J. Lange,2,100.0,Florida,42.5,134945.0
16,16th District Election,republican,True,True,V. Buchanan,1,100.0,Florida,59.8,230187.0
16,16th District Election,democrat,False,False,J. Schneider,2,100.0,Florida,40.2,154854.0
17,17th District Election,republican,True,True,T. Rooney,1,100.0,Florida,61.8,209135.0
17,17th District Election,democrat,False,False,A. Freeman,2,100.0,Florida,34.2,115801.0
17,17th District Election,independent_or_other,False,False,J. Sawyer,3,100.0,Florida,3.9,13336.0
18,18th District Election,republican,False,True,B. Mast,1,100.0,Florida,53.6,201011.0
18,18th District Election,democrat,False,False,R. Perkins,2,100.0,Florida,43.0,161328.0
18,18th District Election,independent_or_other,False,False,C. Spalding,3,100.0,Florida,3.3,12451.0
19,19th District Election,republican,False,True,F. Rooney,1,100.0,Florida,65.9,238975.0
19,19th District Election,democrat,False,False,R. Neeld,2,100.0,Florida,34.1,123625.0
20,20th District Election,democrat,True,True,A. Hastings,1,100.0,Florida,80.3,220452.0
20,20th District Election,republican,False,False,G. Stein,2,100.0,Florida,19.7,54079.0
21,21st District Election,democrat,True,True,L. Frankel,1,100.0,Florida,62.7,208999.0
21,21st District Election,republican,False,False,P. Spain,2,100.0,Florida,35.2,117273.0
21,21st District Election,independent_or_other,False,False,M. Trout,3,100.0,Florida,2.1,7148.0
22,22nd District Election,democrat,True,True,T. Deutch,1,100.0,Florida,58.9,197396.0
22,22nd District Election,republican,False,False,A. McGee,2,100.0,Florida,41.1,137691.0
23,23rd District Election,democrat,True,True,D. Wasserman Schultz,1,100.0,Florida,56.7,180979.0
23,23rd District Election,republican,False,False,J. Kaufman,2,100.0,Florida,40.5,129400.0
23,23rd District Election,independent_or_other,False,False,D. Endriss,3,100.0,Florida,1.6,5100.0
23,23rd District Election,independent_or_other,False,False,L. Milstein,4,100.0,Florida,1.2,3835.0
24,24th District Election,democrat,True,True,F. Wilson,1,100.0,Florida,,
25,25th District Election,republican,True,True,M. Diaz-Balart,1,100.0,Florida,62.4,157748.0
25,25th District Election,democrat,False,False,A. Valdes,2,100.0,Florida,37.6,95008.0
26,26th District Election,republican,True,True,C. Curbelo,1,100.0,Florida,53.0,148445.0
26,26th District Election,democrat,False,False,J. Garcia,2,100.0,Florida,41.2,115348.0
26,26th District Election,independent_or_other,False,False,J. Peixoto,3,100.0,Florida,5.9,16491.0
27,27th District Election,republican,True,True,I. Ros-Lehtinen,1,100.0,Florida,54.9,157763.0
27,27th District Election,democrat,False,False,S. Fuhrman,2,100.0,Florida,45.1,129548.0
1,1st District Election,republican,True,True,B. Carter,1,100.0,Georgia,,
2,2nd District Election,democrat,True,True,S. Bishop,1,100.0,Georgia,61.0,146284.0
2,2nd District Election,republican,False,False,G. Duke,2,100.0,Georgia,39.0,93392.0
3,3rd District Election,republican,False,True,D. Ferguson,1,100.0,Georgia,68.4,206930.0
3,3rd District Election,democrat,False,False,A. Pendley,2,100.0,Georgia,31.6,95736.0
4,4th District Election,democrat,True,True,H. Johnson,1,100.0,Georgia,75.6,214278.0
4,4th District Election,republican,False,False,V. Armendariz,2,100.0,Georgia,24.4,69075.0
5,5th District Election,democrat,True,True,J. Lewis,1,100.0,Georgia,84.6,241773.0
5,5th District Election,republican,False,False,D. Bell,2,100.0,Georgia,15.4,44032.0
6,6th District Election,republican,True,True,T. Price,1,100.0,Georgia,61.6,191792.0
6,6th District Election,democrat,False,False,R. Stooksbury,2,100.0,Georgia,38.4,119536.0
7,7th District Election,republican,True,True,R. Woodall,1,100.0,Georgia,60.5,173638.0
7,7th District Election,democrat,False,False,R. Malik,2,100.0,Georgia,39.5,113593.0
8,8th District Election,republican,True,True,A. Scott,1,100.0,Georgia,67.7,171529.0
8,8th District Election,democrat,False,False,J. Harris,2,100.0,Georgia,32.3,81903.0
9,9th District Election,republican,True,True,D. Collins,1,100.0,Georgia,,
10,10th District Election,republican,True,True,J. Hice,1,100.0,Georgia,,
11,11th District Election,republican,True,True,B. Loudermilk,1,100.0,Georgia,67.5,216772.0
11,11th District Election,democrat,False,False,D. Wilson,2,100.0,Georgia,32.5,104401.0
12,12th District Election,republican,True,True,R. Allen,1,100.0,Georgia,61.6,158705.0
12,12th District Election,democrat,False,False,T. McCracken,2,100.0,Georgia,38.4,98870.0
13,13th District Election,democrat,True,True,D. Scott,1,100.0,Georgia,,
14,14th District Election,republican,True,True,T. Graves,1,100.0,Georgia,,
1,1st District Election,democrat,False,True,C. Hanabusa,1,100.0,Hawaii,71.9,135069.0
1,1st District Election,republican,False,False,S. Ostrov,2,100.0,Hawaii,22.7,42569.0
1,1st District Election,independent_or_other,False,False,A. Yim,3,100.0,Hawaii,3.3,6127.0
1,1st District Election,independent_or_other,False,False,C. Griffin,4,100.0,Hawaii,2.2,4040.0
2,2nd District Election,democrat,True,True,T. Gabbard,1,100.0,Hawaii,81.1,163484.0
2,2nd District Election,republican,False,False,A. Kaaihue,2,100.0,Hawaii,18.9,38098.0
1,1st District Election,republican,True,True,R. Labrador,1,100.0,Idaho,68.0,236397.0
1,1st District Election,democrat,False,False,J. Piotrowski,2,100.0,Idaho,32.0,111035.0
2,2nd District Election,republican,True,True,M. Simpson,1,100.0,Idaho,63.0,208887.0
2,2nd District Election,democrat,False,False,J. Martinez,2,100.0,Idaho,29.3,97250.0
2,2nd District Election,independent_or_other,False,False,A. Tomkins,3,100.0,Idaho,7.7,25575.0
1,1st District Election,democrat,True,True,B. Rush,1,96.4,Illinois,73.4,221551.0
1,1st District Election,republican,False,False,A. Deuser,2,96.4,Illinois,26.6,80161.0
2,2nd District Election,democrat,True,True,R. Kelly,1,98.9,Illinois,79.6,229184.0
2,2nd District Election,republican,False,False,J. Morrow,2,98.9,Illinois,20.4,58788.0
3,3rd District Election,democrat,True,True,D. Lipinski,1,100.0,Illinois,,
4,4th District Election,democrat,True,True,L. Gutierrez,1,100.0,Illinois,,
5,5th District Election,democrat,True,True,M. Quigley,1,97.8,Illinois,67.6,201983.0
5,5th District Election,republican,False,False,V. Kolber,2,97.8,Illinois,27.8,82931.0
5,5th District Election,independent_or_other,False,False,R. Sherman,3,97.8,Illinois,4.6,13867.0
6,6th District Election,republican,True,True,P. Roskam,1,100.0,Illinois,59.5,205746.0
6,6th District Election,democrat,False,False,A. Howland,2,100.0,Illinois,40.5,140023.0
7,7th District Election,democrat,True,True,D. Davis,1,95.1,Illinois,84.0,232322.0
7,7th District Election,republican,False,False,J. Leef,2,95.1,Illinois,16.0,44242.0
8,8th District Election,democrat,False,True,R. Krishnamoorthi,1,100.0,Illinois,58.1,141138.0
8,8th District Election,republican,False,False,P. DiCianni,2,100.0,Illinois,41.9,101893.0
9,9th District Election,democrat,True,True,J. Schakowsky,1,97.3,Illinois,65.8,203834.0
9,9th District Election,republican,False,False,J. McCarthy Lasonde,2,97.3,Illinois,34.2,105920.0
10,10th District Election,democrat,False,True,B. Schneider,1,100.0,Illinois,52.5,147299.0
10,10th District Election,republican,True,False,R. Dold,2,100.0,Illinois,47.5,133383.0
11,11th District Election,democrat,True,True,B. Foster,1,100.0,Illinois,59.9,157659.0
11,11th District Election,republican,False,False,T. Khouri,2,100.0,Illinois,40.1,105762.0
12,12th District Election,republican,True,True,M. Bost,1,100.0,Illinois,54.3,169233.0
12,12th District Election,democrat,False,False,C. Baricevic,2,100.0,Illinois,39.7,123754.0
12,12th District Election,independent_or_other,False,False,P. Bradshaw,3,100.0,Illinois,6.0,18713.0
13,13th District Election,republican,True,True,R. Davis,1,100.0,Illinois,59.7,186791.0
13,13th District Election,democrat,False,False,M. Wicklund,2,100.0,Illinois,40.3,125932.0
14,14th District Election,republican,True,True,R. Hultgren,1,100.0,Illinois,59.6,197962.0
14,14th District Election,democrat,False,False,J. Walz,2,100.0,Illinois,40.4,134362.0
15,15th District Election,republican,True,True,J. Shimkus,1,100.0,Illinois,,
16,16th District Election,republican,True,True,A. Kinzinger,1,100.0,Illinois,,
17,17th District Election,democrat,True,True,C. Bustos,1,100.0,Illinois,60.1,170746.0
17,17th District Election,republican,False,False,P. Harlan,2,100.0,Illinois,39.9,113141.0
18,18th District Election,republican,True,True,D. LaHood,1,100.0,Illinois,72.2,248701.0
18,18th District Election,democrat,False,False,J. Rodriguez,2,100.0,Illinois,27.8,95741.0
1,1st District Election,democrat,True,True,P. Visclosky,1,100.0,Indiana,81.5,207299.0
1,1st District Election,independent_or_other,False,False,D. Dunn,2,100.0,Indiana,18.5,47009.0
2,2nd District Election,republican,True,True,J. Walorski,1,99.5,Indiana,59.3,164276.0
2,2nd District Election,democrat,False,False,L. Coleman,2,99.5,Indiana,36.9,102332.0
2,2nd District Election,independent_or_other,False,False,R. Cenkush,3,99.5,Indiana,3.8,10594.0
3,3rd District Election,republican,False,True,J. Banks,1,100.0,Indiana,70.1,201216.0
3,3rd District Election,democrat,False,False,T. Schrader,2,100.0,Indiana,23.0,65908.0
3,3rd District Election,independent_or_other,False,False,P. Snyder,3,100.0,Indiana,6.9,19782.0
4,4th District Election,republican,True,True,T. Rokita,1,100.0,Indiana,64.6,193272.0
4,4th District Election,democrat,False,False,J. Dale,2,100.0,Indiana,30.5,91153.0
4,4th District Election,independent_or_other,False,False,S. Mayoras,3,100.0,Indiana,4.9,14758.0
5,5th District Election,republican,True,True,S. Brooks,1,100.0,Indiana,61.5,221785.0
5,5th District Election,democrat,False,False,A. Demaree,2,100.0,Indiana,34.3,123791.0
