csv,primary_key,2016_11_24,2016_12_04
house_general_election_2016.csv,7th District Election__democrat__B. Walkinshaw,81.1,87.1
house_general_election_2016.csv,7th District Election__democrat__P. Jayapal,81.1,87.1
house_general_election_2016.csv,8th District Election__democrat__T. Ventrella,75.1,87.6
house_general_election_2016.csv,8th District Election__republican__D. Reichert,75.1,87.6
house_general_election_2016.csv,9th District Election__democrat__A. Smith,74.5,82.6
house_general_election_2016.csv,9th District Election__republican__D. Basler,74.5,82.6
presidential_general_election_2016.csv,Overall 2016 Alaska Presidential Election Results__democrat__H. Clinton,99.8,99.5
presidential_general_election_2016.csv,Overall 2016 Alaska Presidential Election Results__independent_or_other__D. Castle,99.8,99.5
presidential_general_election_2016.csv,Overall 2016 Alaska Presidential Election Results__independent_or_other__G. Johnson,99.8,99.5
presidential_general_election_2016.csv,Overall 2016 Alaska Presidential Election Results__independent_or_other__J. Stein,99.8,99.5
presidential_general_election_2016.csv,Overall 2016 Alaska Presidential Election Results__independent_or_other__R. De La Fuente,99.8,99.5
presidential_general_election_2016.csv,Overall 2016 Alaska Presidential Election Results__republican__D. Trump,99.8,99.5
presidential_general_election_2016.csv,Overall 2016 Connecticut Presidential Election Results__democrat__H. Clinton,96.1,99.9
presidential_general_election_2016.csv,Overall 2016 Connecticut Presidential Election Results__independent_or_other__G. Johnson,96.1,99.9
presidential_general_election_2016.csv,Overall 2016 Connecticut Presidential Election Results__independent_or_other__J. Stein,96.1,99.9
presidential_general_election_2016.csv,Overall 2016 Connecticut Presidential Election Results__republican__D. Trump,96.1,99.9
presidential_general_election_2016.csv,Overall 2016 Washington Presidential Election Results__democrat__H. Clinton,81.6,91.3
presidential_general_election_2016.csv,Overall 2016 Washington Presidential Election Results__independent_or_other__A. Kennedy,81.6,91.3
presidential_general_election_2016.csv,Overall 2016 Washington Presidential Election Results__independent_or_other__D. Castle,81.6,91.3
presidential_general_election_2016.csv,Overall 2016 Washington Presidential Election Results__independent_or_other__G. Johnson,81.6,91.3
presidential_general_election_2016.csv,Overall 2016 Washington Presidential Election Results__independent_or_other__G. La Riva,81.6,91.3
presidential_general_election_2016.csv,Overall 2016 Washington Presidential Election Results__independent_or_other__J. Stein,81.6,91.3
presidential_general_election_2016.csv,Overall 2016 Washington Presidential Election Results__republican__D. Trump,81.6,91.3
presidential_general_election_2016_by_county.csv,Connecticut__Fairfield County__democrat__H. Clinton,82.7,99.3
presidential_general_election_2016_by_county.csv,Connecticut__Fairfield County__independent_or_other__G. Johnson,82.7,99.3
presidential_general_election_2016_by_county.csv,Connecticut__Fairfield County__independent_or_other__J. Stein,82.7,99.3
presidential_general_election_2016_by_county.csv,Connecticut__Fairfield County__republican__D. Trump,82.7,99.3
presidential_general_election_2016_by_county.csv,Connecticut__New Haven County__democrat__H. Clinton,99.5,100
presidential_general_election_2016_by_county.csv,Connecticut__New Haven County__independent_or_other__G. Johnson,99.5,100
presidential_general_election_2016_by_county.csv,Connecticut__New Haven County__independent_or_other__J. Stein,99.5,100
presidential_general_election_2016_by_county.csv,Connecticut__New Haven County__republican__D. Trump,99.5,100
presidential_general_election_2016_by_county.csv,Utah__Cache County__democrat__H. Clinton,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__A. Kennedy,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__D. Castle,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__E. McMullin,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__G. Johnson,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__J. Stein,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__M. Moorehead,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__R. De La Fuente,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__independent_or_other__R. Giordani,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Cache County__republican__D. Trump,60,82.4
presidential_general_election_2016_by_county.csv,Utah__Carbon County__democrat__H. Clinton,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__A. Kennedy,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__D. Castle,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__E. McMullin,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__G. Johnson,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__J. Stein,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__M. Moorehead,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__R. De La Fuente,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__independent_or_other__R. Giordani,95,100
presidential_general_election_2016_by_county.csv,Utah__Carbon County__republican__D. Trump,95,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__democrat__H. Clinton,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__A. Kennedy,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__D. Castle,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__E. McMullin,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__G. Johnson,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__J. Stein,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__M. Moorehead,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__R. De La Fuente,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__independent_or_other__R. Giordani,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Daggett County__republican__D. Trump,83.3,100
presidential_general_election_2016_by_county.csv,Utah__Davis County__democrat__H. Clinton,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__A. Kennedy,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__D. Castle,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__E. McMullin,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__G. Johnson,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__J. Stein,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__M. Moorehead,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__R. De La Fuente,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__independent_or_other__R. Giordani,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Davis County__republican__D. Trump,73.6,83.6
presidential_general_election_2016_by_county.csv,Utah__Iron County__democrat__H. Clinton,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__A. Kennedy,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__D. Castle,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__E. McMullin,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__G. Johnson,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__J. Stein,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__M. Moorehead,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__R. De La Fuente,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__independent_or_other__R. Giordani,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Iron County__republican__D. Trump,35,87.5
presidential_general_election_2016_by_county.csv,Utah__Juab County__democrat__H. Clinton,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__A. Kennedy,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__D. Castle,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__E. McMullin,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__G. Johnson,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__J. Stein,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__M. Moorehead,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__R. De La Fuente,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__independent_or_other__R. Giordani,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Juab County__republican__D. Trump,94.4,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__democrat__H. Clinton,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__A. Kennedy,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__D. Castle,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__E. McMullin,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__G. Johnson,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__J. Stein,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__M. Moorehead,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__R. De La Fuente,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__independent_or_other__R. Giordani,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Piute County__republican__D. Trump,66.7,100
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__democrat__H. Clinton,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__A. Kennedy,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__D. Castle,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__E. McMullin,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__G. Johnson,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__J. Stein,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__M. Moorehead,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__R. De La Fuente,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__independent_or_other__R. Giordani,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__Salt Lake County__republican__D. Trump,71.8,91.8
presidential_general_election_2016_by_county.csv,Utah__San Juan County__democrat__H. Clinton,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__A. Kennedy,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__D. Castle,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__E. McMullin,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__G. Johnson,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__J. Stein,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__M. Moorehead,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__R. De La Fuente,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__independent_or_other__R. Giordani,65,95
presidential_general_election_2016_by_county.csv,Utah__San Juan County__republican__D. Trump,65,95
presidential_general_election_2016_by_county.csv,Utah__Sevier County__democrat__H. Clinton,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__A. Kennedy,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__D. Castle,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__E. McMullin,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__G. Johnson,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__J. Stein,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__M. Moorehead,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__R. De La Fuente,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__independent_or_other__R. Giordani,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Sevier County__republican__D. Trump,91.3,95.7
presidential_general_election_2016_by_county.csv,Utah__Washington County__democrat__H. Clinton,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__A. Kennedy,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__D. Castle,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__E. McMullin,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__G. Johnson,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__J. Stein,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__M. Moorehead,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__R. De La Fuente,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__independent_or_other__R. Giordani,87.5,100
presidential_general_election_2016_by_county.csv,Utah__Washington County__republican__D. Trump,87.5,100
presidential_general_election_2016_by_county.csv,Washington__Asotin County__democrat__H. Clinton,71.4,85.7
presidential_general_election_2016_by_county.csv,Washington__Asotin County__independent_or_other__A. Kennedy,71.4,85.7
presidential_general_election_2016_by_county.csv,Washington__Asotin County__independent_or_other__D. Castle,71.4,85.7
presidential_general_election_2016_by_county.csv,Washington__Asotin County__independent_or_other__G. Johnson,71.4,85.7
presidential_general_election_2016_by_county.csv,Washington__Asotin County__independent_or_other__G. La Riva,71.4,85.7
presidential_general_election_2016_by_county.csv,Washington__Asotin County__independent_or_other__J. Stein,71.4,85.7
presidential_general_election_2016_by_county.csv,Washington__Asotin County__republican__D. Trump,71.4,85.7
presidential_general_election_2016_by_county.csv,Washington__Benton County__democrat__H. Clinton,82,94
presidential_general_election_2016_by_county.csv,Washington__Benton County__independent_or_other__A. Kennedy,82,94
presidential_general_election_2016_by_county.csv,Washington__Benton County__independent_or_other__D. Castle,82,94
presidential_general_election_2016_by_county.csv,Washington__Benton County__independent_or_other__G. Johnson,82,94
presidential_general_election_2016_by_county.csv,Washington__Benton County__independent_or_other__G. La Riva,82,94
presidential_general_election_2016_by_county.csv,Washington__Benton County__independent_or_other__J. Stein,82,94
presidential_general_election_2016_by_county.csv,Washington__Benton County__republican__D. Trump,82,94
presidential_general_election_2016_by_county.csv,Washington__Chelan County__democrat__H. Clinton,66.7,81
presidential_general_election_2016_by_county.csv,Washington__Chelan County__independent_or_other__A. Kennedy,66.7,81
presidential_general_election_2016_by_county.csv,Washington__Chelan County__independent_or_other__D. Castle,66.7,81
presidential_general_election_2016_by_county.csv,Washington__Chelan County__independent_or_other__G. Johnson,66.7,81
presidential_general_election_2016_by_county.csv,Washington__Chelan County__independent_or_other__G. La Riva,66.7,81
presidential_general_election_2016_by_county.csv,Washington__Chelan County__independent_or_other__J. Stein,66.7,81
presidential_general_election_2016_by_county.csv,Washington__Chelan County__republican__D. Trump,66.7,81
presidential_general_election_2016_by_county.csv,Washington__Clallam County__democrat__H. Clinton,79.2,83.3
presidential_general_election_2016_by_county.csv,Washington__Clallam County__independent_or_other__A. Kennedy,79.2,83.3
presidential_general_election_2016_by_county.csv,Washington__Clallam County__independent_or_other__D. Castle,79.2,83.3
presidential_general_election_2016_by_county.csv,Washington__Clallam County__independent_or_other__G. Johnson,79.2,83.3
presidential_general_election_2016_by_county.csv,Washington__Clallam County__independent_or_other__G. La Riva,79.2,83.3
presidential_general_election_2016_by_county.csv,Washington__Clallam County__independent_or_other__J. Stein,79.2,83.3
presidential_general_election_2016_by_county.csv,Washington__Clallam County__republican__D. Trump,79.2,83.3
presidential_general_election_2016_by_county.csv,Washington__Clark County__democrat__H. Clinton,94.4,96.8
presidential_general_election_2016_by_county.csv,Washington__Clark County__independent_or_other__A. Kennedy,94.4,96.8
presidential_general_election_2016_by_county.csv,Washington__Clark County__independent_or_other__D. Castle,94.4,96.8
presidential_general_election_2016_by_county.csv,Washington__Clark County__independent_or_other__G. Johnson,94.4,96.8
presidential_general_election_2016_by_county.csv,Washington__Clark County__independent_or_other__G. La Riva,94.4,96.8
presidential_general_election_2016_by_county.csv,Washington__Clark County__independent_or_other__J. Stein,94.4,96.8
presidential_general_election_2016_by_county.csv,Washington__Clark County__republican__D. Trump,94.4,96.8
presidential_general_election_2016_by_county.csv,Washington__Columbia County__democrat__H. Clinton,50,100
presidential_general_election_2016_by_county.csv,Washington__Columbia County__independent_or_other__A. Kennedy,50,100
presidential_general_election_2016_by_county.csv,Washington__Columbia County__independent_or_other__D. Castle,50,100
presidential_general_election_2016_by_county.csv,Washington__Columbia County__independent_or_other__G. Johnson,50,100
presidential_general_election_2016_by_county.csv,Washington__Columbia County__independent_or_other__G. La Riva,50,100
presidential_general_election_2016_by_county.csv,Washington__Columbia County__independent_or_other__J. Stein,50,100
presidential_general_election_2016_by_county.csv,Washington__Columbia County__republican__D. Trump,50,100
presidential_general_election_2016_by_county.csv,Washington__Cowlitz County__democrat__H. Clinton,83.3,96.7
presidential_general_election_2016_by_county.csv,Washington__Cowlitz County__independent_or_other__A. Kennedy,83.3,96.7
presidential_general_election_2016_by_county.csv,Washington__Cowlitz County__independent_or_other__D. Castle,83.3,96.7
presidential_general_election_2016_by_county.csv,Washington__Cowlitz County__independent_or_other__G. Johnson,83.3,96.7
presidential_general_election_2016_by_county.csv,Washington__Cowlitz County__independent_or_other__G. La Riva,83.3,96.7
presidential_general_election_2016_by_county.csv,Washington__Cowlitz County__independent_or_other__J. Stein,83.3,96.7
